book_nr,book_name,chapter_nr,verse_nr,genre,language
3,Leviticus,4,19,instruction,Hebrew
3,Leviticus,4,20,instruction,Hebrew
3,Leviticus,4,21,instruction,Hebrew
3,Leviticus,4,22,instruction,Hebrew
3,Leviticus,4,23,instruction,Hebrew
3,Leviticus,4,24,instruction,Hebrew
3,Leviticus,4,25,instruction,Hebrew
3,Leviticus,4,26,instruction,Hebrew
3,Leviticus,4,27,instruction,Hebrew
3,Leviticus,4,28,instruction,Hebrew
3,Leviticus,4,29,instruction,Hebrew
3,Leviticus,4,30,instruction,Hebrew
3,Leviticus,4,31,instruction,Hebrew
3,Leviticus,4,32,instruction,Hebrew
3,Leviticus,4,33,instruction,Hebrew
3,Leviticus,4,34,instruction,Hebrew
3,Leviticus,4,35,instruction,Hebrew
3,Leviticus,5,1,instruction,Hebrew
3,Leviticus,5,2,instruction,Hebrew
3,Leviticus,5,3,instruction,Hebrew
3,Leviticus,5,4,instruction,Hebrew
3,Leviticus,5,5,instruction,Hebrew
3,Leviticus,5,6,instruction,Hebrew
3,Leviticus,5,7,instruction,Hebrew
3,Leviticus,5,8,instruction,Hebrew
3,Leviticus,5,9,instruction,Hebrew
3,Leviticus,5,10,instruction,Hebrew
3,Leviticus,5,11,instruction,Hebrew
3,Leviticus,5,12,instruction,Hebrew
3,Leviticus,5,13,instruction,Hebrew
3,Leviticus,5,14,instruction,Hebrew
3,Leviticus,5,15,instruction,Hebrew
3,Leviticus,5,16,instruction,Hebrew
3,Leviticus,5,17,instruction,Hebrew
3,Leviticus,5,18,instruction,Hebrew
3,Leviticus,5,19,instruction,Hebrew
3,Leviticus,5,20,prose,Hebrew
3,Leviticus,5,21,prose,Hebrew
3,Leviticus,5,22,prose,Hebrew
3,Leviticus,5,23,prose,Hebrew
3,Leviticus,5,24,prose,Hebrew
3,Leviticus,5,25,prose,Hebrew
3,Leviticus,5,26,prose,Hebrew
3,Leviticus,6,1,instruction,Hebrew
3,Leviticus,6,2,instruction,Hebrew
3,Leviticus,6,3,instruction,Hebrew
3,Leviticus,6,4,instruction,Hebrew
3,Leviticus,6,5,instruction,Hebrew
3,Leviticus,6,6,instruction,Hebrew
3,Leviticus,6,7,instruction,Hebrew
3,Leviticus,6,8,instruction,Hebrew
3,Leviticus,6,9,instruction,Hebrew
3,Leviticus,6,10,instruction,Hebrew
3,Leviticus,6,11,instruction,Hebrew
3,Leviticus,6,12,instruction,Hebrew
3,Leviticus,6,13,instruction,Hebrew
3,Leviticus,6,14,instruction,Hebrew
3,Leviticus,6,15,instruction,Hebrew
3,Leviticus,6,16,instruction,Hebrew
3,Leviticus,6,17,instruction,Hebrew
3,Leviticus,6,18,instruction,Hebrew
3,Leviticus,6,19,instruction,Hebrew
3,Leviticus,6,20,instruction,Hebrew
3,Leviticus,6,21,instruction,Hebrew
3,Leviticus,6,22,instruction,Hebrew
3,Leviticus,6,23,instruction,Hebrew
3,Leviticus,7,1,instruction,Hebrew
3,Leviticus,7,2,instruction,Hebrew
3,Leviticus,7,3,instruction,Hebrew
3,Leviticus,7,4,instruction,Hebrew
3,Leviticus,7,5,instruction,Hebrew
3,Leviticus,7,6,instruction,Hebrew
3,Leviticus,7,7,instruction,Hebrew
3,Leviticus,7,8,instruction,Hebrew
3,Leviticus,7,9,instruction,Hebrew
3,Leviticus,7,10,instruction,Hebrew
3,Leviticus,7,11,instruction,Hebrew
3,Leviticus,7,12,instruction,Hebrew
3,Leviticus,7,13,instruction,Hebrew
3,Leviticus,7,14,instruction,Hebrew
3,Leviticus,7,15,instruction,Hebrew
3,Leviticus,7,16,instruction,Hebrew
3,Leviticus,7,17,instruction,Hebrew
3,Leviticus,7,18,instruction,Hebrew
3,Leviticus,7,19,instruction,Hebrew
3,Leviticus,7,20,instruction,Hebrew
3,Leviticus,7,21,instruction,Hebrew
3,Leviticus,7,22,instruction,Hebrew
3,Leviticus,7,23,instruction,Hebrew
3,Leviticus,7,24,instruction,Hebrew
3,Leviticus,7,25,instruction,Hebrew
3,Leviticus,7,26,instruction,Hebrew
3,Leviticus,7,27,instruction,Hebrew
3,Leviticus,7,28,instruction,Hebrew
3,Leviticus,7,29,instruction,Hebrew
3,Leviticus,7,30,instruction,Hebrew
3,Leviticus,7,31,instruction,Hebrew
3,Leviticus,7,32,instruction,Hebrew
3,Leviticus,7,33,instruction,Hebrew
3,Leviticus,7,34,instruction,Hebrew
3,Leviticus,7,35,instruction,Hebrew
3,Leviticus,7,36,instruction,Hebrew
3,Leviticus,7,37,instruction,Hebrew
3,Leviticus,7,38,instruction,Hebrew
3,Leviticus,8,1,prose,Hebrew
3,Leviticus,8,2,prose,Hebrew
3,Leviticus,8,3,prose,Hebrew
3,Leviticus,8,4,prose,Hebrew
3,Leviticus,8,5,prose,Hebrew
3,Leviticus,8,6,prose,Hebrew
3,Leviticus,8,7,prose,Hebrew
3,Leviticus,8,8,prose,Hebrew
3,Leviticus,8,9,prose,Hebrew
3,Leviticus,8,10,prose,Hebrew
3,Leviticus,8,11,prose,Hebrew
3,Leviticus,8,12,prose,Hebrew
3,Leviticus,8,13,prose,Hebrew
3,Leviticus,8,14,prose,Hebrew
3,Leviticus,8,15,prose,Hebrew
3,Leviticus,8,16,prose,Hebrew
3,Leviticus,8,17,prose,Hebrew
3,Leviticus,8,18,prose,Hebrew
3,Leviticus,8,19,prose,Hebrew
3,Leviticus,8,20,prose,Hebrew
3,Leviticus,8,21,prose,Hebrew
3,Leviticus,8,22,prose,Hebrew
3,Leviticus,8,23,prose,Hebrew
3,Leviticus,8,24,prose,Hebrew
3,Leviticus,8,25,prose,Hebrew
3,Leviticus,8,26,prose,Hebrew
3,Leviticus,8,27,prose,Hebrew
3,Leviticus,8,28,prose,Hebrew
3,Leviticus,8,29,prose,Hebrew
3,Leviticus,8,30,prose,Hebrew
3,Leviticus,8,31,prose,Hebrew
3,Leviticus,8,32,prose,Hebrew
3,Leviticus,8,33,prose,Hebrew
3,Leviticus,8,34,prose,Hebrew
3,Leviticus,8,35,prose,Hebrew
3,Leviticus,8,36,prose,Hebrew
3,Leviticus,9,1,prose,Hebrew
3,Leviticus,9,2,prose,Hebrew
3,Leviticus,9,3,prose,Hebrew
3,Leviticus,9,4,prose,Hebrew
3,Leviticus,9,5,prose,Hebrew
3,Leviticus,9,6,prose,Hebrew
3,Leviticus,9,7,prose,Hebrew
3,Leviticus,9,8,prose,Hebrew
3,Leviticus,9,9,prose,Hebrew
3,Leviticus,9,10,prose,Hebrew
3,Leviticus,9,11,prose,Hebrew
3,Leviticus,9,12,prose,Hebrew
3,Leviticus,9,13,prose,Hebrew
3,Leviticus,9,14,prose,Hebrew
3,Leviticus,9,15,prose,Hebrew
3,Leviticus,9,16,prose,Hebrew
3,Leviticus,9,17,prose,Hebrew
3,Leviticus,9,18,prose,Hebrew
3,Leviticus,9,19,prose,Hebrew
3,Leviticus,9,20,prose,Hebrew
3,Leviticus,9,21,prose,Hebrew
3,Leviticus,9,22,prose,Hebrew
3,Leviticus,9,23,prose,Hebrew
3,Leviticus,9,24,prose,Hebrew
3,Leviticus,10,1,prose,Hebrew
3,Leviticus,10,2,prose,Hebrew
3,Leviticus,10,3,prose,Hebrew
3,Leviticus,10,4,prose,Hebrew
3,Leviticus,10,5,prose,Hebrew
3,Leviticus,10,6,prose,Hebrew
3,Leviticus,10,7,prose,Hebrew
3,Leviticus,10,8,instruction,Hebrew
3,Leviticus,10,9,instruction,Hebrew
3,Leviticus,10,10,instruction,Hebrew
3,Leviticus,10,11,instruction,Hebrew
3,Leviticus,10,12,instruction,Hebrew
3,Leviticus,10,13,instruction,Hebrew
3,Leviticus,10,14,instruction,Hebrew
3,Leviticus,10,15,instruction,Hebrew
3,Leviticus,10,16,prose,Hebrew
3,Leviticus,10,17,prose,Hebrew
3,Leviticus,10,18,prose,Hebrew
3,Leviticus,10,19,prose,Hebrew
3,Leviticus,10,20,prose,Hebrew
3,Leviticus,11,1,instruction,Hebrew
3,Leviticus,11,2,instruction,Hebrew
3,Leviticus,11,3,instruction,Hebrew
3,Leviticus,11,4,instruction,Hebrew
3,Leviticus,11,5,instruction,Hebrew
3,Leviticus,11,6,instruction,Hebrew
3,Leviticus,11,7,instruction,Hebrew
3,Leviticus,11,8,instruction,Hebrew
3,Leviticus,11,9,instruction,Hebrew
3,Leviticus,11,10,instruction,Hebrew
3,Leviticus,11,11,instruction,Hebrew
3,Leviticus,11,12,instruction,Hebrew
3,Leviticus,11,13,instruction,Hebrew
3,Leviticus,11,14,instruction,Hebrew
3,Leviticus,11,15,instruction,Hebrew
3,Leviticus,11,16,instruction,Hebrew
3,Leviticus,11,17,instruction,Hebrew
3,Leviticus,11,18,instruction,Hebrew
3,Leviticus,11,19,instruction,Hebrew
3,Leviticus,11,20,instruction,Hebrew
3,Leviticus,11,21,instruction,Hebrew
3,Leviticus,11,22,instruction,Hebrew
3,Leviticus,11,23,instruction,Hebrew
3,Leviticus,11,24,instruction,Hebrew
3,Leviticus,11,25,instruction,Hebrew
3,Leviticus,11,26,instruction,Hebrew
3,Leviticus,11,27,instruction,Hebrew
3,Leviticus,11,28,instruction,Hebrew
3,Leviticus,11,29,instruction,Hebrew
3,Leviticus,11,30,instruction,Hebrew
3,Leviticus,11,31,instruction,Hebrew
3,Leviticus,11,32,instruction,Hebrew
3,Leviticus,11,33,instruction,Hebrew
3,Leviticus,11,34,instruction,Hebrew
3,Leviticus,11,35,instruction,Hebrew
3,Leviticus,11,36,instruction,Hebrew
3,Leviticus,11,37,instruction,Hebrew
3,Leviticus,11,38,instruction,Hebrew
3,Leviticus,11,39,instruction,Hebrew
3,Leviticus,11,40,instruction,Hebrew
3,Leviticus,11,41,instruction,Hebrew
3,Leviticus,11,42,instruction,Hebrew
3,Leviticus,11,43,instruction,Hebrew
3,Leviticus,11,44,instruction,Hebrew
3,Leviticus,11,45,instruction,Hebrew
3,Leviticus,11,46,instruction,Hebrew
3,Leviticus,11,47,instruction,Hebrew
3,Leviticus,12,1,instruction,Hebrew
3,Leviticus,12,2,instruction,Hebrew
3,Leviticus,12,3,instruction,Hebrew
3,Leviticus,12,4,instruction,Hebrew
3,Leviticus,12,5,instruction,Hebrew
3,Leviticus,12,6,instruction,Hebrew
3,Leviticus,12,7,instruction,Hebrew
3,Leviticus,12,8,instruction,Hebrew
3,Leviticus,13,1,instruction,Hebrew
3,Leviticus,13,2,instruction,Hebrew
3,Leviticus,13,3,instruction,Hebrew
3,Leviticus,13,4,instruction,Hebrew
3,Leviticus,13,5,instruction,Hebrew
3,Leviticus,13,6,instruction,Hebrew
3,Leviticus,13,7,instruction,Hebrew
3,Leviticus,13,8,instruction,Hebrew
3,Leviticus,13,9,instruction,Hebrew
3,Leviticus,13,10,instruction,Hebrew
3,Leviticus,13,11,instruction,Hebrew
3,Leviticus,13,12,instruction,Hebrew
3,Leviticus,13,13,instruction,Hebrew
3,Leviticus,13,14,instruction,Hebrew
3,Leviticus,13,15,instruction,Hebrew
3,Leviticus,13,16,instruction,Hebrew
3,Leviticus,13,17,instruction,Hebrew
3,Leviticus,13,18,instruction,Hebrew
3,Leviticus,13,19,instruction,Hebrew
3,Leviticus,13,20,instruction,Hebrew
3,Leviticus,13,21,instruction,Hebrew
3,Leviticus,13,22,instruction,Hebrew
3,Leviticus,13,23,instruction,Hebrew
3,Leviticus,13,24,instruction,Hebrew
3,Leviticus,13,25,instruction,Hebrew
3,Leviticus,13,26,instruction,Hebrew
3,Leviticus,13,27,instruction,Hebrew
3,Leviticus,13,28,instruction,Hebrew
3,Leviticus,13,29,instruction,Hebrew
3,Leviticus,13,30,instruction,Hebrew
3,Leviticus,13,31,instruction,Hebrew
3,Leviticus,13,32,instruction,Hebrew
3,Leviticus,13,33,instruction,Hebrew
3,Leviticus,13,34,instruction,Hebrew
3,Leviticus,13,35,instruction,Hebrew
3,Leviticus,13,36,instruction,Hebrew
3,Leviticus,13,37,instruction,Hebrew
3,Leviticus,13,38,instruction,Hebrew
3,Leviticus,13,39,instruction,Hebrew
3,Leviticus,13,40,instruction,Hebrew
3,Leviticus,13,41,instruction,Hebrew
3,Leviticus,13,42,instruction,Hebrew
3,Leviticus,13,43,instruction,Hebrew
3,Leviticus,13,44,instruction,Hebrew
3,Leviticus,13,45,instruction,Hebrew
3,Leviticus,13,46,instruction,Hebrew
3,Leviticus,13,47,instruction,Hebrew
3,Leviticus,13,48,instruction,Hebrew
3,Leviticus,13,49,instruction,Hebrew
3,Leviticus,13,50,instruction,Hebrew
3,Leviticus,13,51,instruction,Hebrew
3,Leviticus,13,52,instruction,Hebrew
3,Leviticus,13,53,instruction,Hebrew
3,Leviticus,13,54,instruction,Hebrew
3,Leviticus,13,55,instruction,Hebrew
3,Leviticus,13,56,instruction,Hebrew
3,Leviticus,13,57,instruction,Hebrew
3,Leviticus,13,58,instruction,Hebrew
3,Leviticus,13,59,instruction,Hebrew
3,Leviticus,14,1,instruction,Hebrew
3,Leviticus,14,2,instruction,Hebrew
3,Leviticus,14,3,instruction,Hebrew
3,Leviticus,14,4,instruction,Hebrew
3,Leviticus,14,5,instruction,Hebrew
3,Leviticus,14,6,instruction,Hebrew
3,Leviticus,14,7,instruction,Hebrew
3,Leviticus,14,8,instruction,Hebrew
3,Leviticus,14,9,instruction,Hebrew
3,Leviticus,14,10,instruction,Hebrew
3,Leviticus,14,11,instruction,Hebrew
3,Leviticus,14,12,instruction,Hebrew
3,Leviticus,14,13,instruction,Hebrew
3,Leviticus,14,14,instruction,Hebrew
3,Leviticus,14,15,instruction,Hebrew
3,Leviticus,14,16,instruction,Hebrew
3,Leviticus,14,17,instruction,Hebrew
3,Leviticus,14,18,instruction,Hebrew
3,Leviticus,14,19,instruction,Hebrew
3,Leviticus,14,20,instruction,Hebrew
3,Leviticus,14,21,instruction,Hebrew
3,Leviticus,14,22,instruction,Hebrew
3,Leviticus,14,23,instruction,Hebrew
3,Leviticus,14,24,instruction,Hebrew
3,Leviticus,14,25,instruction,Hebrew
3,Leviticus,14,26,instruction,Hebrew
3,Leviticus,14,27,instruction,Hebrew
3,Leviticus,14,28,instruction,Hebrew
3,Leviticus,14,29,instruction,Hebrew
3,Leviticus,14,30,instruction,Hebrew
3,Leviticus,14,31,instruction,Hebrew
3,Leviticus,14,32,instruction,Hebrew
3,Leviticus,14,33,instruction,Hebrew
3,Leviticus,14,34,instruction,Hebrew
3,Leviticus,14,35,instruction,Hebrew
3,Leviticus,14,36,instruction,Hebrew
3,Leviticus,14,37,instruction,Hebrew
3,Leviticus,14,38,instruction,Hebrew
3,Leviticus,14,39,instruction,Hebrew
3,Leviticus,14,40,instruction,Hebrew
3,Leviticus,14,41,instruction,Hebrew
3,Leviticus,14,42,instruction,Hebrew
3,Leviticus,14,43,instruction,Hebrew
3,Leviticus,14,44,instruction,Hebrew
3,Leviticus,14,45,instruction,Hebrew
3,Leviticus,14,46,instruction,Hebrew
3,Leviticus,14,47,instruction,Hebrew
3,Leviticus,14,48,instruction,Hebrew
3,Leviticus,14,49,instruction,Hebrew
3,Leviticus,14,50,instruction,Hebrew
3,Leviticus,14,51,instruction,Hebrew
3,Leviticus,14,52,instruction,Hebrew
3,Leviticus,14,53,instruction,Hebrew
3,Leviticus,14,54,instruction,Hebrew
3,Leviticus,14,55,instruction,Hebrew
3,Leviticus,14,56,instruction,Hebrew
3,Leviticus,14,57,instruction,Hebrew
3,Leviticus,15,1,instruction,Hebrew
3,Leviticus,15,2,instruction,Hebrew
3,Leviticus,15,3,instruction,Hebrew
3,Leviticus,15,4,instruction,Hebrew
3,Leviticus,15,5,instruction,Hebrew
3,Leviticus,15,6,instruction,Hebrew
3,Leviticus,15,7,instruction,Hebrew
3,Leviticus,15,8,instruction,Hebrew
3,Leviticus,15,9,instruction,Hebrew
3,Leviticus,15,10,instruction,Hebrew
3,Leviticus,15,11,instruction,Hebrew
3,Leviticus,15,12,instruction,Hebrew
3,Leviticus,15,13,instruction,Hebrew
3,Leviticus,15,14,instruction,Hebrew
3,Leviticus,15,15,instruction,Hebrew
3,Leviticus,15,16,instruction,Hebrew
3,Leviticus,15,17,instruction,Hebrew
3,Leviticus,15,18,instruction,Hebrew
3,Leviticus,15,19,instruction,Hebrew
3,Leviticus,15,20,instruction,Hebrew
3,Leviticus,15,21,instruction,Hebrew
3,Leviticus,15,22,instruction,Hebrew
3,Leviticus,15,23,instruction,Hebrew
3,Leviticus,15,24,instruction,Hebrew
3,Leviticus,15,25,instruction,Hebrew
3,Leviticus,15,26,instruction,Hebrew
3,Leviticus,15,27,instruction,Hebrew
3,Leviticus,15,28,instruction,Hebrew
3,Leviticus,15,29,instruction,Hebrew
3,Leviticus,15,30,instruction,Hebrew
3,Leviticus,15,31,instruction,Hebrew
3,Leviticus,15,32,instruction,Hebrew
3,Leviticus,15,33,instruction,Hebrew
3,Leviticus,16,1,instruction,Hebrew
3,Leviticus,16,2,instruction,Hebrew
3,Leviticus,16,3,instruction,Hebrew
3,Leviticus,16,4,instruction,Hebrew
3,Leviticus,16,5,instruction,Hebrew
3,Leviticus,16,6,instruction,Hebrew
3,Leviticus,16,7,instruction,Hebrew
3,Leviticus,16,8,instruction,Hebrew
3,Leviticus,16,9,instruction,Hebrew
3,Leviticus,16,10,instruction,Hebrew
3,Leviticus,16,11,instruction,Hebrew
3,Leviticus,16,12,instruction,Hebrew
3,Leviticus,16,13,instruction,Hebrew
3,Leviticus,16,14,instruction,Hebrew
3,Leviticus,16,15,instruction,Hebrew
3,Leviticus,16,16,instruction,Hebrew
3,Leviticus,16,17,instruction,Hebrew
3,Leviticus,16,18,instruction,Hebrew
3,Leviticus,16,19,instruction,Hebrew
3,Leviticus,16,20,instruction,Hebrew
3,Leviticus,16,21,instruction,Hebrew
3,Leviticus,16,22,instruction,Hebrew
3,Leviticus,16,23,instruction,Hebrew
3,Leviticus,16,24,instruction,Hebrew
3,Leviticus,16,25,instruction,Hebrew
3,Leviticus,16,26,instruction,Hebrew
3,Leviticus,16,27,instruction,Hebrew
3,Leviticus,16,28,instruction,Hebrew
3,Leviticus,16,29,instruction,Hebrew
3,Leviticus,16,30,instruction,Hebrew
3,Leviticus,16,31,instruction,Hebrew
3,Leviticus,16,32,instruction,Hebrew
3,Leviticus,16,33,instruction,Hebrew
3,Leviticus,16,34,instruction,Hebrew
3,Leviticus,17,1,instruction,Hebrew
3,Leviticus,17,2,instruction,Hebrew
3,Leviticus,17,3,instruction,Hebrew
3,Leviticus,17,4,instruction,Hebrew
3,Leviticus,17,5,instruction,Hebrew
3,Leviticus,17,6,instruction,Hebrew
3,Leviticus,17,7,instruction,Hebrew
3,Leviticus,17,8,instruction,Hebrew
3,Leviticus,17,9,instruction,Hebrew
3,Leviticus,17,10,instruction,Hebrew
3,Leviticus,17,11,instruction,Hebrew
3,Leviticus,17,12,instruction,Hebrew
3,Leviticus,17,13,instruction,Hebrew
3,Leviticus,17,14,instruction,Hebrew
3,Leviticus,17,15,instruction,Hebrew
3,Leviticus,17,16,instruction,Hebrew
3,Leviticus,18,1,instruction,Hebrew
3,Leviticus,18,2,instruction,Hebrew
3,Leviticus,18,3,instruction,Hebrew
3,Leviticus,18,4,instruction,Hebrew
3,Leviticus,18,5,instruction,Hebrew
3,Leviticus,18,6,instruction,Hebrew
3,Leviticus,18,7,instruction,Hebrew
3,Leviticus,18,8,instruction,Hebrew
3,Leviticus,18,9,instruction,Hebrew
3,Leviticus,18,10,instruction,Hebrew
3,Leviticus,18,11,instruction,Hebrew
3,Leviticus,18,12,instruction,Hebrew
3,Leviticus,18,13,instruction,Hebrew
3,Leviticus,18,14,instruction,Hebrew
3,Leviticus,18,15,instruction,Hebrew
3,Leviticus,18,16,instruction,Hebrew
3,Leviticus,18,17,instruction,Hebrew
3,Leviticus,18,18,instruction,Hebrew
3,Leviticus,18,19,instruction,Hebrew
3,Leviticus,18,20,instruction,Hebrew
3,Leviticus,18,21,instruction,Hebrew
3,Leviticus,18,22,instruction,Hebrew
3,Leviticus,18,23,instruction,Hebrew
3,Leviticus,18,24,instruction,Hebrew
3,Leviticus,18,25,instruction,Hebrew
3,Leviticus,18,26,instruction,Hebrew
3,Leviticus,18,27,instruction,Hebrew
3,Leviticus,18,28,instruction,Hebrew
3,Leviticus,18,29,instruction,Hebrew
3,Leviticus,18,30,instruction,Hebrew
3,Leviticus,19,1,instruction,Hebrew
3,Leviticus,19,2,instruction,Hebrew
3,Leviticus,19,3,instruction,Hebrew
3,Leviticus,19,4,instruction,Hebrew
3,Leviticus,19,5,instruction,Hebrew
3,Leviticus,19,6,instruction,Hebrew
3,Leviticus,19,7,instruction,Hebrew
3,Leviticus,19,8,instruction,Hebrew
3,Leviticus,19,9,instruction,Hebrew
3,Leviticus,19,10,instruction,Hebrew
3,Leviticus,19,11,instruction,Hebrew
3,Leviticus,19,12,instruction,Hebrew
3,Leviticus,19,13,instruction,Hebrew
3,Leviticus,19,14,instruction,Hebrew
3,Leviticus,19,15,instruction,Hebrew
3,Leviticus,19,16,instruction,Hebrew
3,Leviticus,19,17,instruction,Hebrew
3,Leviticus,19,18,instruction,Hebrew
3,Leviticus,19,19,instruction,Hebrew
3,Leviticus,19,20,instruction,Hebrew
3,Leviticus,19,21,instruction,Hebrew
3,Leviticus,19,22,instruction,Hebrew
3,Leviticus,19,23,instruction,Hebrew
3,Leviticus,19,24,instruction,Hebrew
3,Leviticus,19,25,instruction,Hebrew
3,Leviticus,19,26,instruction,Hebrew
3,Leviticus,19,27,instruction,Hebrew
3,Leviticus,19,28,instruction,Hebrew
3,Leviticus,19,29,instruction,Hebrew
3,Leviticus,19,30,instruction,Hebrew
3,Leviticus,19,31,instruction,Hebrew
3,Leviticus,19,32,instruction,Hebrew
3,Leviticus,19,33,instruction,Hebrew
3,Leviticus,19,34,instruction,Hebrew
3,Leviticus,19,35,instruction,Hebrew
3,Leviticus,19,36,instruction,Hebrew
3,Leviticus,19,37,instruction,Hebrew
3,Leviticus,20,1,instruction,Hebrew
3,Leviticus,20,2,instruction,Hebrew
3,Leviticus,20,3,instruction,Hebrew
3,Leviticus,20,4,instruction,Hebrew
3,Leviticus,20,5,instruction,Hebrew
3,Leviticus,20,6,instruction,Hebrew
3,Leviticus,20,7,instruction,Hebrew
3,Leviticus,20,8,instruction,Hebrew
3,Leviticus,20,9,instruction,Hebrew
3,Leviticus,20,10,instruction,Hebrew
3,Leviticus,20,11,instruction,Hebrew
3,Leviticus,20,12,instruction,Hebrew
3,Leviticus,20,13,instruction,Hebrew
3,Leviticus,20,14,instruction,Hebrew
3,Leviticus,20,15,instruction,Hebrew
3,Leviticus,20,16,instruction,Hebrew
3,Leviticus,20,17,instruction,Hebrew
3,Leviticus,20,18,instruction,Hebrew
3,Leviticus,20,19,instruction,Hebrew
3,Leviticus,20,20,instruction,Hebrew
3,Leviticus,20,21,instruction,Hebrew
3,Leviticus,20,22,instruction,Hebrew
3,Leviticus,20,23,instruction,Hebrew
3,Leviticus,20,24,instruction,Hebrew
3,Leviticus,20,25,instruction,Hebrew
3,Leviticus,20,26,instruction,Hebrew
3,Leviticus,20,27,instruction,Hebrew
3,Leviticus,21,1,instruction,Hebrew
3,Leviticus,21,2,instruction,Hebrew
3,Leviticus,21,3,instruction,Hebrew
3,Leviticus,21,4,instruction,Hebrew
3,Leviticus,21,5,instruction,Hebrew
3,Leviticus,21,6,instruction,Hebrew
3,Leviticus,21,7,instruction,Hebrew
3,Leviticus,21,8,instruction,Hebrew
3,Leviticus,21,9,instruction,Hebrew
3,Leviticus,21,10,instruction,Hebrew
3,Leviticus,21,11,instruction,Hebrew
3,Leviticus,21,12,instruction,Hebrew
3,Leviticus,21,13,instruction,Hebrew
3,Leviticus,21,14,instruction,Hebrew
3,Leviticus,21,15,instruction,Hebrew
3,Leviticus,21,16,instruction,Hebrew
3,Leviticus,21,17,instruction,Hebrew
3,Leviticus,21,18,instruction,Hebrew
3,Leviticus,21,19,instruction,Hebrew
3,Leviticus,21,20,instruction,Hebrew
3,Leviticus,21,21,instruction,Hebrew
3,Leviticus,21,22,instruction,Hebrew
3,Leviticus,21,23,instruction,Hebrew
3,Leviticus,21,24,instruction,Hebrew
3,Leviticus,22,1,instruction,Hebrew
3,Leviticus,22,2,instruction,Hebrew
3,Leviticus,22,3,instruction,Hebrew
3,Leviticus,22,4,instruction,Hebrew
3,Leviticus,22,5,instruction,Hebrew
3,Leviticus,22,6,instruction,Hebrew
3,Leviticus,22,7,instruction,Hebrew
3,Leviticus,22,8,instruction,Hebrew
3,Leviticus,22,9,instruction,Hebrew
3,Leviticus,22,10,instruction,Hebrew
3,Leviticus,22,11,instruction,Hebrew
3,Leviticus,22,12,instruction,Hebrew
3,Leviticus,22,13,instruction,Hebrew
3,Leviticus,22,14,instruction,Hebrew
3,Leviticus,22,15,instruction,Hebrew
3,Leviticus,22,16,instruction,Hebrew
3,Leviticus,22,17,instruction,Hebrew
3,Leviticus,22,18,instruction,Hebrew
3,Leviticus,22,19,instruction,Hebrew
3,Leviticus,22,20,instruction,Hebrew
3,Leviticus,22,21,instruction,Hebrew
3,Leviticus,22,22,instruction,Hebrew
3,Leviticus,22,23,instruction,Hebrew
3,Leviticus,22,24,instruction,Hebrew
3,Leviticus,22,25,instruction,Hebrew
3,Leviticus,22,26,instruction,Hebrew
3,Leviticus,22,27,instruction,Hebrew
3,Leviticus,22,28,instruction,Hebrew
3,Leviticus,22,29,instruction,Hebrew
3,Leviticus,22,30,instruction,Hebrew
3,Leviticus,22,31,instruction,Hebrew
3,Leviticus,22,32,instruction,Hebrew
3,Leviticus,22,33,instruction,Hebrew
3,Leviticus,23,1,instruction,Hebrew
3,Leviticus,23,2,instruction,Hebrew
3,Leviticus,23,3,instruction,Hebrew
3,Leviticus,23,4,instruction,Hebrew
3,Leviticus,23,5,instruction,Hebrew
3,Leviticus,23,6,instruction,Hebrew
3,Leviticus,23,7,instruction,Hebrew
3,Leviticus,23,8,instruction,Hebrew
3,Leviticus,23,9,instruction,Hebrew
3,Leviticus,23,10,instruction,Hebrew
3,Leviticus,23,11,instruction,Hebrew
3,Leviticus,23,12,instruction,Hebrew
3,Leviticus,23,13,instruction,Hebrew
3,Leviticus,23,14,instruction,Hebrew
3,Leviticus,23,15,instruction,Hebrew
3,Leviticus,23,16,instruction,Hebrew
3,Leviticus,23,17,instruction,Hebrew
3,Leviticus,23,18,instruction,Hebrew
3,Leviticus,23,19,instruction,Hebrew
3,Leviticus,23,20,instruction,Hebrew
3,Leviticus,23,21,instruction,Hebrew
3,Leviticus,23,22,instruction,Hebrew
3,Leviticus,23,23,instruction,Hebrew
3,Leviticus,23,24,instruction,Hebrew
3,Leviticus,23,25,instruction,Hebrew
3,Leviticus,23,26,instruction,Hebrew
3,Leviticus,23,27,instruction,Hebrew
3,Leviticus,23,28,instruction,Hebrew
3,Leviticus,23,29,instruction,Hebrew
3,Leviticus,23,30,instruction,Hebrew
3,Leviticus,23,31,instruction,Hebrew
3,Leviticus,23,32,instruction,Hebrew
3,Leviticus,23,33,instruction,Hebrew
3,Leviticus,23,34,instruction,Hebrew
3,Leviticus,23,35,instruction,Hebrew
3,Leviticus,23,36,instruction,Hebrew
3,Leviticus,23,37,instruction,Hebrew
3,Leviticus,23,38,instruction,Hebrew
3,Leviticus,23,39,instruction,Hebrew
3,Leviticus,23,40,instruction,Hebrew
3,Leviticus,23,41,instruction,Hebrew
3,Leviticus,23,42,instruction,Hebrew
3,Leviticus,23,43,instruction,Hebrew
3,Leviticus,23,44,instruction,Hebrew
3,Leviticus,24,1,instruction,Hebrew
3,Leviticus,24,2,instruction,Hebrew
3,Leviticus,24,3,instruction,Hebrew
3,Leviticus,24,4,instruction,Hebrew
3,Leviticus,24,5,instruction,Hebrew
