verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,spatial_arg_type,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,comments,reconstructed_verse
178415,BW>[,MT,1_Kings,3,1,JBJ>H,W JTXTN CLMH >T PR<H MLK MYRJM W JQX >T BT PR<H W JBJ>H >L <JR DWD <D KLTW L BNWT >T BJTW W >T BJT JHWH W >T XWMT JRWCLM SBJB,,hif,wayq,W JBJ>H >L <JR DWD,,>L <JR DWD,>L <JR/ DWD==/,to the city of David,0,prep,place,inanim,det,subs,complex,factive,goal,>L,,,,,,,
178459,HLK[,MT,1_Kings,3,3,LKT,W J>HB CLMH >T JHWH L LKT B XQWT DWD >BJW RQ B BMWT HW> MZBX W MQVJR,,qal,infc,L LKT B XQWT DWD >BJW,,B XQWT DWD >BJW,B XQH/ DWD==/ >B/,in the decrees of David his father,0,prep,abs,inanim,det,subs,complex,fictive,location,B,,,,,,,
178473,HLK[,MT,1_Kings,3,4,JLK,W JLK H MLK GB<NH L ZBX CM KJ HJ> H BMH H GDWLH >LP <LWT J<LH CLMH <L H MZBX H HW>,,qal,wayq,W JLK H MLK GB<NH,H MLK,GB<NH,GB<WN/,to Gibeon,1,dir-he,topo,inanim,det,nmpr,simple,factive,goal,,,,,,,,
178488,<LH[,MT,1_Kings,3,4,J<LH,W JLK H MLK GB<NH L ZBX CM KJ HJ> H BMH H GDWLH >LP <LWT J<LH CLMH <L H MZBX H HW>,,hif,impf,>LP <LWT J<LH CLMH <L H MZBX H HW>,CLMH,<L H MZBX H HW>,<L H MZBX/ H HW>,on that altar,0,prep,obj,inanim,det,subs,complex,factive,location,<L,,,,,,,
178525,HLK[,MT,1_Kings,3,6,HLK,W J>MR CLMH >TH <FJT <M <BDK DWD >BJ XSD GDWL K >CR HLK L PNJK B >MT W B YDQH W B JCRT LBB <MK W TCMR LW >T H XSD H GDWL H ZH W TTN LW BN JCB <L KS>W K JWM H ZH,,qal,perf,K >CR HLK L PNJK B >MT W B YDQH W B JCRT LBB <MK,,L PNJK,L PNH/,before / in front of you,0,prep,prps,anim,det,prsf,simple,factive,other,L PNH/,,,,,,,
178577,JY>[,MT,1_Kings,3,7,Y>T,W <TH JHWH >LHJ >TH HMLKT >T <BDK TXT DWD >BJ W >NKJ N<R QVN L> >D< Y>T W B>,,qal,infc,Y>T,,no complement,no complement,,,,,,,,,,,,,,,,,,
178579,BW>[,MT,1_Kings,3,7,B>,W <TH JHWH >LHJ >TH HMLKT >T <BDK TXT DWD >BJ W >NKJ N<R QVN L> >D< Y>T W B>,,qal,infa,W B>,,no complement,no complement,,,,,,,,,,,,,,,,,,
178719,HLK[,MT,1_Kings,3,14,TLK,W >M TLK B DRKJ L CMR XQJ W MYWTJ K >CR HLK DWJD >BJK W H>RKTJ >T JMJK,,qal,impf,W >M TLK B DRKJ,,B DRKJ,B DRK/,in my ways,0,prep,place,inanim,det,subs,complex,fictive,location,B,,,,,,,
178729,HLK[,MT,1_Kings,3,14,HLK,W >M TLK B DRKJ L CMR XQJ W MYWTJ K >CR HLK DWJD >BJK W H>RKTJ >T JMJK,,qal,perf,K >CR HLK DWJD >BJK,DWJD >BJK,no complement,no complement,,,,,,,,,,,,,,,,,,
2074056,HLK[,6Q4,1_Kings,3,14,TLK,W >M TLK B DRKJ L CMR XQJ W MYWTJ K >CR HLK DWJD >BJK W H>RKTJ >T JMJK,1 11 110 1 1111 1 111 111 1 11111 1 111 111 1111 1111 1 111111 11 1111,qal,impf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W >M TL]K [B DRKJ L CMR XQJ W MYWTJ K >CR HLK DWJD >BJK W H>RKTJ >T JMJK]
2074066,HLK[,6Q4,1_Kings,3,14,HLK,W >M TLK B DRKJ L CMR XQJ W MYWTJ K >CR HLK DWJD >BJK W H>RKTJ >T JMJK,1 11 110 1 1111 1 111 111 1 11111 1 111 111 1111 1111 1 111111 11 1111,qal,perf,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W >M TL]K [B DRKJ L CMR XQJ W MYWTJ K >CR HLK DWJD >BJK W H>RKTJ >T JMJK]
178743,BW>[,MT,1_Kings,3,15,JBW>,W JQY CLMH W HNH XLWM W JBW> JRWCLM W J<MD L PNJ >RWN BRJT >DNJ W J<L <LWT W J<F CLMJM W J<F MCTH L KL <BDJW,,qal,wayq,W JBW> JRWCLM,,JRWCLM,JRWCLM/,to Jerusalem,0,vc,topo,inanim,det,nmpr,simple,factive,goal,,,,,,,,
178753,<LH[,MT,1_Kings,3,15,J<L,W JQY CLMH W HNH XLWM W JBW> JRWCLM W J<MD L PNJ >RWN BRJT >DNJ W J<L <LWT W J<F CLMJM W J<F MCTH L KL <BDJW,,hif,wayq,W J<L <LWT,,no complement,no complement,,,,,,,,,,,,,,,,,,
178765,BW>[,MT,1_Kings,3,16,TB>NH,>Z TB>NH CTJM NCJM ZNWT >L H MLK W T<MDNH L PNJW,,qal,impf,>Z TB>NH CTJM NCJM ZNWT >L H MLK,CTJM NCJM ZNWT,>L H MLK,>L H MLK/,to the king,0,prep,pers,anim,det,subs,simple,factive,goal,>L,,,,,,,
178961,BW>[,MT,1_Kings,3,24,JB>W,W J>MR H MLK QXW LJ XRB W JB>W H XRB L PNJ H MLK,,hif,wayq,W JB>W H XRB L PNJ H MLK,,L PNJ H MLK,L PNH/ H MLK/,before / in front of the king,0,prep,pers,anim,det,subs,simple,factive,goal,L PNH/,,,,,,,
179364,NGC[,MT,1_Kings,5,1,MGCJM,W CLMH HJH MWCL B KL H MMLKWT MN H NHR >RY PLCTJM W <D GBWL MYRJM MGCJM MNXH W <BDJM >T CLMH KL JMJ XJJW,,hif,ptca,MGCJM MNXH,,no complement,no complement,,,,,,,,,,,,,,,,,,
179511,BW>[,MT,1_Kings,5,8,JB>W,W H F<RJM W H TBN L SWSJM W L RKC JB>W >L H MQWM >CR JHJH CM >JC K MCPVW,,hif,impf,W H F<RJM W H TBN L SWSJM W L RKC JB>W >L H MQWM,,>L H MQWM,>L H MQWM/,to the place,0,prep,place,inanim,det,subs,simple,factive,goal,>L,,,,,,,
179610,JY>[,MT,1_Kings,5,13,JY>,W JDBR <L H <YJM MN H >RZ >CR B LBNWN W <D H >ZWB >CR JY> B QJR W JDBR <L H BHMH W <L H <WP W <L H RMF W <L H DGJM,,qal,ptca,>CR JY> B QJR,,B QJR,B H QJR/,on / in the wall,0,prep,place,inanim,det,subs,simple,factive,location,B,,,,,,a plant which grows on the wall,
179632,BW>[,MT,1_Kings,5,14,JB>W,W JB>W M KL H <MJM L CM< >T XKMT CLMH M >T KL MLKJ H >RY >CR CM<W >T XKMTW,,qal,wayq,W JB>W M KL H <MJM M >T KL MLKJ H >RY,,M KL H <MJM M >T KL MLKJ H >RY,MN KL/ H <M/ MN >T== KL/ MLK/ H >RY/,,0,prep + prep + prep,,,det,subs,complex,,,MN,MN,>T==,,,,min excluded,
179706,SBB[,MT,1_Kings,5,17,SBBHW,>TH JD<T >T DWD >BJ KJ L> JKL L BNWT BJT L CM JHWH >LHJW M PNJ H MLXMH >CR SBBHW <D TT JHWH >TM TXT KPWT RGLW,,qal,perf,>CR SBBHW,,no complement,no complement,,,,,,,,,,,,,,,,,,
179716,NWX[,MT,1_Kings,5,18,HNJX,W <TH HNJX JHWH >LHJ LJ M SBJB >JN FVN W >JN PG< R<,,hif,perf,W <TH HNJX JHWH >LHJ LJ M SBJB,JHWH >LHJ,LJ,L,to me,0,prep,prps,anim,det,prsf,simple,posture/not motion,goal/recipient,L,,,,,,,
179852,JRD[,MT,1_Kings,5,23,JRDW,<BDJ JRDW MN H LBNWN JMH W >NJ >FJMM DBRWT B JM <D H MQWM >CR TCLX >LJ W NPYTJM CM W >TH TF> W >TH T<FH >T XPYJ L TT LXM BJTJ,,hif,impf,<BDJ JRDW MN H LBNWN JMH,<BDJ,JMH,JM/,to the sea,1,dir-he,place,inanim,det,subs,simple,factive,goal,,,,,,,,
180031,NS<[,MT,1_Kings,5,31,JS<W,W JYW H MLK W JS<W >BNJM GDLWT >BNJM JQRWT L JSD H BJT >BNJ GZJT,,hif,wayq,W JS<W >BNJM GDLWT >BNJM JQRWT >BNJ GZJT,,no complement,no complement,,,,,,,,,,,,,,,,,,
180258,<LH[,MT,1_Kings,6,8,J<LW,PTX H YL< H TJKNH >L KTP H BJT H JMNJT W B LWLJM J<LW <L H TJKNH W MN H TJKNH >L H CLCJM,,qal,impf,W B LWLJM J<LW <L H TJKNH,,<L H TJKNH,<L H TJKWN/,to the middle,0,prep,place,inanim,det,subs,simple,factive,goal,<L,,,,,,,
180323,HLK[,MT,1_Kings,6,12,TLK,H BJT H ZH >CR >TH BNH >M TLK B XQTJ W >T MCPVJ T<FH W CMRT >T KL MYWTJ L LKT BHM W HQMTJ >T DBRJ >TK >CR DBRTJ >L DWD >BJK,,qal,impf,>M TLK B XQTJ,,B XQTJ,B XQH/,in my decrees,0,prep,abs,inanim,det,subs,complex,fictive,location,B,,,,,,,
180336,HLK[,MT,1_Kings,6,12,LKT,H BJT H ZH >CR >TH BNH >M TLK B XQTJ W >T MCPVJ T<FH W CMRT >T KL MYWTJ L LKT BHM W HQMTJ >T DBRJ >TK >CR DBRTJ >L DWD >BJK,,qal,infc,L LKT BHM,,BHM,B,in them,0,prep,prps,inanim,det,prsf,simple,fictive,location,B,,,,,,,
180510,<BR[,MT,1_Kings,6,21,J<BR,W JYP CLMH >T H BJT M PNJMH ZHB SGWR W J<BR B RTJQWT ZHB L PNJ H DBJR W JYPHW ZHB,,piel,wayq,W J<BR B RTJQWT ZHB L PNJ H DBJR,,B RTJQWT ZHB,B RTWQ/ ZHB/,with chains of gold,0,prep,obj,inanim,det,subs,complex,factive,other,B,,,,,,,
180510,<BR[,MT,1_Kings,6,21,J<BR,W JYP CLMH >T H BJT M PNJMH ZHB SGWR W J<BR B RTJQWT ZHB L PNJ H DBJR W JYPHW ZHB,,piel,wayq,W J<BR B RTJQWT ZHB L PNJ H DBJR,,L PNJ H DBJR,L PNH/ H DBJR/,in front of the inner sanctuary,0,prep,place,inanim,det,subs,complex,factive,location,L PNH/,,,,,,,
181137,BW>[,MT,1_Kings,7,14,JBW>,BN >CH >LMNH HW> M MVH NPTLJ W >BJW >JC YRJ XRC NXCT W JML> >T H XKMH W >T H TBWNH W >T H D<T L <FWT KL ML>KH B NXCT W JBW> >L H MLK CLMH W J<F >T KL ML>KTW,,qal,wayq,W JBW> >L H MLK CLMH,,>L H MLK CLMH,>L H MLK/ CLMH=/,to the king Solomon,0,prep,pers,anim,det,subs,complex,factive,goal,>L,,,,,,,
181167,SBB[,MT,1_Kings,7,15,JSB,W JYR >T CNJ H <MWDJM NXCT CMNH <FRH >MH QWMT H <MWD H >XD W XWV CTJM <FRH >MH JSB >T H <MWD H CNJ,,qal,impf,W XWV CTJM <FRH >MH JSB >T H <MWD H CNJ,XWV CTJM <FRH >MH,no complement,no complement,,,,,,,,,,,,,,,,,,
181376,SBB[,MT,1_Kings,7,23,JSB,W J<F >T H JM MWYQ <FR B >MH M FPTW <D FPTW <GL SBJB W XMC B >MH QWMTW W QWH CLCJM B >MH JSB >TW SBJB,,qal,impf,W QWH CLCJM B >MH JSB >TW SBJB,QWH CLCJM B >MH,no complement,no complement,,,,,,,,,,,,,,,,,,
181386,SBB[,MT,1_Kings,7,24,SBBJM,W PQ<JM M TXT L FPTW SBJB SBBJM >TW <FR B >MH MQPJM >T H JM SBJB CNJ VWRJM H PQ<JM JYQJM B JYQTW,,qal,ptca,W PQ<JM M TXT L FPTW SBJB SBBJM >TW,PQ<JM M TXT L FPTW SBJB,no complement,no complement,,,,,,,,,,,,,,,,,,
181410,PNH[,MT,1_Kings,7,25,PNJM,<MD <L CNJ <FR BQR CLCH PNJM YPWNH W CLCH PNJM JMH W CLCH PNJM NGBH W CLCH PNJM MZRXH W H JM <LJHM M L M<LH W KL >XRJHM BJTH,,qal,ptca,CLCH PNJM YPWNH,CLCH,YPWNH,YPWN/,towards north,1,dir-he,dir,inanim,det,subs,simple,posture/not motion,goal,,,,,,,,
181414,PNH[,MT,1_Kings,7,25,PNJM,<MD <L CNJ <FR BQR CLCH PNJM YPWNH W CLCH PNJM JMH W CLCH PNJM NGBH W CLCH PNJM MZRXH W H JM <LJHM M L M<LH W KL >XRJHM BJTH,,qal,ptca,W CLCH PNJM JMH,CLCH,JMH,JM/,to the sea / towards the west,1,dir-he,place,inanim,det,subs,simple,posture/not motion,goal,,,,,,,,
181418,PNH[,MT,1_Kings,7,25,PNJM,<MD <L CNJ <FR BQR CLCH PNJM YPWNH W CLCH PNJM JMH W CLCH PNJM NGBH W CLCH PNJM MZRXH W H JM <LJHM M L M<LH W KL >XRJHM BJTH,,qal,ptca,W CLCH PNJM NGBH,CLCH,NGBH,NGB/,towards the south,1,dir-he,dir,inanim,det,subs,simple,posture/not motion,goal,,,,,,,,
181422,PNH[,MT,1_Kings,7,25,PNJM,<MD <L CNJ <FR BQR CLCH PNJM YPWNH W CLCH PNJM JMH W CLCH PNJM NGBH W CLCH PNJM MZRXH W H JM <LJHM M L M<LH W KL >XRJHM BJTH,,qal,ptca,W CLCH PNJM MZRXH,CLCH,MZRXH,MZRX/,towards the east,1,dir-he,dir,inanim,det,subs,simple,posture/not motion,goal,,,,,,,,
2013694,PNH[,4Q54,1_Kings,7,25,PNJM,CLCH PNJM YPWNH W CLCH PNJM JMH W CLCH PNJM NGBH W CLCH PNJM MZRXH W H JM <LJHM M L M<LH W KL >XRJHM BJTH,1111 1111 11111 1 1111 1111 111 1 1111 1111 1111 1 0000 0000 11111 1 1 11 11111 1 1 1111 1 11 111111 1111,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[CLCH PNJM YPWNH W CLCH PNJM JMH W CLCH PNJM NGBH W] CLCH PNJM [MZRXH W H JM <LJHM M L M<LH W KL >XRJHM BJTH]
2013698,PNH[,4Q54,1_Kings,7,25,PNJM,CLCH PNJM YPWNH W CLCH PNJM JMH W CLCH PNJM NGBH W CLCH PNJM MZRXH W H JM <LJHM M L M<LH W KL >XRJHM BJTH,1111 1111 11111 1 1111 1111 111 1 1111 1111 1111 1 0000 0000 11111 1 1 11 11111 1 1 1111 1 11 111111 1111,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[CLCH PNJM YPWNH W CLCH PNJM JMH W CLCH PNJM NGBH W] CLCH PNJM [MZRXH W H JM <LJHM M L M<LH W KL >XRJHM BJTH]
2013702,PNH[,4Q54,1_Kings,7,25,PNJM,CLCH PNJM YPWNH W CLCH PNJM JMH W CLCH PNJM NGBH W CLCH PNJM MZRXH W H JM <LJHM M L M<LH W KL >XRJHM BJTH,1111 1111 11111 1 1111 1111 111 1 1111 1111 1111 1 0000 0000 11111 1 1 11 11111 1 1 1111 1 11 111111 1111,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[CLCH PNJM YPWNH W CLCH PNJM JMH W CLCH PNJM NGBH W] CLCH PNJM [MZRXH W H JM <LJHM M L M<LH W KL >XRJHM BJTH]
2013706,PNH[,4Q54,1_Kings,7,25,PNJM,CLCH PNJM YPWNH W CLCH PNJM JMH W CLCH PNJM NGBH W CLCH PNJM MZRXH W H JM <LJHM M L M<LH W KL >XRJHM BJTH,1111 1111 11111 1 1111 1111 111 1 1111 1111 1111 1 0000 0000 11111 1 1 11 11111 1 1 1111 1 11 111111 1111,qal,ptca,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[CLCH PNJM YPWNH W CLCH PNJM JMH W CLCH PNJM NGBH W] CLCH PNJM [MZRXH W H JM <LJHM M L M<LH W KL >XRJHM BJTH]
181926,NWX[,MT,1_Kings,7,47,JNX,W JNX CLMH >T KL H KLJM M RB M>D M>D L> NXQR MCQL H NXCT,,hif,wayq,W JNX CLMH >T KL H KLJM M RB M>D M>D,CLMH,no complement,no complement,,,,,,,,,,,,,,,,,,
182043,BW>[,MT,1_Kings,7,51,JB>,W TCLM KL H ML>KH >CR <FH H MLK CLMH BJT JHWH W JB> CLMH >T QDCJ DWD >BJW >T H KSP W >T H ZHB W >T H KLJM NTN B >YRWT BJT JHWH,,hif,wayq,W JB> CLMH >T QDCJ DWD >BJW,CLMH,no complement,no complement,,,,,,,,,,,,,,,,,,
182066,QHL[,MT,1_Kings,8,1,JQHL,>Z JQHL CLMH >T ZQNJ JFR>L >T KL R>CJ H MVWT NFJ>J H >BWT L BNJ JFR>L >L H MLK CLMH JRWCLM L H<LWT >T >RWN BRJT JHWH M <JR DWD HJ> YJWN,,hif,impf,>Z JQHL CLMH >T ZQNJ JFR>L >T KL R>CJ H MVWT NFJ>J H >BWT L BNJ JFR>L >L H MLK CLMH JRWCLM,CLMH,>L H MLK CLMH,>L H MLK/ CLMH=/,to the king Solomon,0,prep,pers,anim,det,subs,complex,factive,goal,>L,,,,,,,
182066,QHL[,MT,1_Kings,8,1,JQHL,>Z JQHL CLMH >T ZQNJ JFR>L >T KL R>CJ H MVWT NFJ>J H >BWT L BNJ JFR>L >L H MLK CLMH JRWCLM L H<LWT >T >RWN BRJT JHWH M <JR DWD HJ> YJWN,,hif,impf,>Z JQHL CLMH >T ZQNJ JFR>L >T KL R>CJ H MVWT NFJ>J H >BWT L BNJ JFR>L >L H MLK CLMH JRWCLM,CLMH,JRWCLM,JRWCLM/,to Jerusalem,0,vc,topo,inanim,det,nmpr,simple,factive,goal,,,,,,,,
2014110,QHL[,4Q54,1_Kings,8,1,JQHL,>Z JQHL CLMH >T ZQNJ JFR>L >T KL R>CJ H MVWT NFJ>J H >BWT L BNJ JFR>L >L H MLK CLMH JRWCLM L H<LWT >T >RWN BRJT JHWH M <JR DWD HJ> YJWN,11 1111 1111 11 1111 11111 11 11 1000 0 0000 00001 1 1111 1 111 11111 11 1 111 1111 111111 1 11111 11 1111 0000 0000 0 000 011 111 1111,hif,impf,>Z JQHL CLMH >T ZQNJ JFR>L >T KL R>CJ H MVWT NFJ>J H >BWT L BNJ JFR>L >L H MLK CLMH JRWCLM,CLMH,>L H MLK CLMH,,to the king Solomon,0,prep,pers,anim,det,subs,complex,,,>L,,,,,,reconstructed,[>Z JQHL CLMH >T ZQNJ JFR>L >T KL R]>CJ H MVWT NFJ>[J H >BWT L BNJ JFR>L >L H MLK CLMH JRWCLM L H<LWT >T >RWN] BRJT JHWH M <JR D[WD HJ> YJWN]
2014110,QHL[,4Q54,1_Kings,8,1,JQHL,>Z JQHL CLMH >T ZQNJ JFR>L >T KL R>CJ H MVWT NFJ>J H >BWT L BNJ JFR>L >L H MLK CLMH JRWCLM L H<LWT >T >RWN BRJT JHWH M <JR DWD HJ> YJWN,11 1111 1111 11 1111 11111 11 11 1000 0 0000 00001 1 1111 1 111 11111 11 1 111 1111 111111 1 11111 11 1111 0000 0000 0 000 011 111 1111,hif,impf,>Z JQHL CLMH >T ZQNJ JFR>L >T KL R>CJ H MVWT NFJ>J H >BWT L BNJ JFR>L >L H MLK CLMH JRWCLM,CLMH,JRWCLM,,to Jerusalem,0,vc,topo,inanim,det,nmpr,simple,,,>L,,,,,,reconstructed,[>Z JQHL CLMH >T ZQNJ JFR>L >T KL R]>CJ H MVWT NFJ>[J H >BWT L BNJ JFR>L >L H MLK CLMH JRWCLM L H<LWT >T >RWN] BRJT JHWH M <JR D[WD HJ> YJWN]
2014132,<LH[,4Q54,1_Kings,8,1,H<LWT,>Z JQHL CLMH >T ZQNJ JFR>L >T KL R>CJ H MVWT NFJ>J H >BWT L BNJ JFR>L >L H MLK CLMH JRWCLM L H<LWT >T >RWN BRJT JHWH M <JR DWD HJ> YJWN,11 1111 1111 11 1111 11111 11 11 1000 0 0000 00001 1 1111 1 111 11111 11 1 111 1111 111111 1 11111 11 1111 0000 0000 0 000 011 111 1111,hif,infc,L H<LWT >T >RWN BRJT JHWH M <JR DWD,,M <JR DWD,,,0,,,,,,,,,M,,,,,,min excluded,[>Z JQHL CLMH >T ZQNJ JFR>L >T KL R]>CJ H MVWT NFJ>[J H >BWT L BNJ JFR>L >L H MLK CLMH JRWCLM L H<LWT >T >RWN] BRJT JHWH M <JR D[WD HJ> YJWN]
182099,QHL[,MT,1_Kings,8,2,JQHLW,W JQHLW >L H MLK CLMH KL >JC JFR>L B JRX H >TNJM B XG HW> H XDC H CBJ<J,,nif,wayq,W JQHLW >L H MLK CLMH KL >JC JFR>L B JRX H >TNJM B XG,KL >JC JFR>L,>L H MLK CLMH,>L H MLK/ CLMH=/,to the king Solomon,0,prep,pers,anim,det,subs,complex,factive,goal,>L,,,,,,,
2014144,QHL[,4Q54,1_Kings,8,2,JQHLW,W JQHLW >L H MLK CLMH KL >JC JFR>L B JRX H >TNJM B XG HW> XDC H CBJ<J,1 11111 11 1 111 1111 11 111 11111 1 111 1 11110 0 00 000 000 0 01111,nif,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W JQHLW >L H MLK CLMH KL >JC JFR>L B JRX H >TNJ]M B XG HW> XDC H C[BJ<J]
182120,BW>[,MT,1_Kings,8,3,JB>W,W JB>W KL ZQNJ JFR>L W JF>W H KHNJM >T H >RWN,,qal,wayq,W JB>W KL ZQNJ JFR>L,KL ZQNJ JFR>L,no complement,no complement,,,,,,,,,,,,,,,,,,
182132,<LH[,MT,1_Kings,8,4,J<LW,W J<LW >T >RWN JHWH W >T >HL MW<D W >T KL KLJ H QDC >CR B >HL W J<LW >TM H KHNJM W H LWJM,,hif,wayq,W J<LW >T >RWN JHWH W >T >HL MW<D W >T KL KLJ H QDC,,no complement,no complement,,,,,,,,,,,,,,,,,,
182151,<LH[,MT,1_Kings,8,4,J<LW,W J<LW >T >RWN JHWH W >T >HL MW<D W >T KL KLJ H QDC >CR B >HL W J<LW >TM H KHNJM W H LWJM,,hif,wayq,W J<LW >TM H KHNJM W H LWJM,H KHNJM W H LWJM,no complement,no complement,,,,,,,,,,,,,,,,,,
2014177,<LH[,4Q54,1_Kings,8,4,J<LW,W J<LW >T >RWN JHWH W >T >HL MW<D W >T KL KLJ H QDC >CR B >HL W J<LW >TM H KHNJM W H LWJM,1 1000 00 0000 0000 0 00 001 1111 1 11 11 111 1 111 111 1 111 1 1111 111 1 00000 0 0 0000,hif,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W J]<LW >T >RWN JHWH W >T >H[L MW<D W >T KL KLJ H QDC >CR B >HL W J<LW >TM H] KHNJM W H LWJM
2014195,<LH[,4Q54,1_Kings,8,4,J<LW,W J<LW >T >RWN JHWH W >T >HL MW<D W >T KL KLJ H QDC >CR B >HL W J<LW >TM H KHNJM W H LWJM,1 1000 00 0000 0000 0 00 001 1111 1 11 11 111 1 111 111 1 111 1 1111 111 1 00000 0 0 0000,hif,wayq,None,None,,,,,,,,,,,,,,,,,,,reconstructed,[W J]<LW >T >RWN JHWH W >T >H[L MW<D W >T KL KLJ H QDC >CR B >HL W J<LW >TM H] KHNJM W H LWJM
182187,BW>[,MT,1_Kings,8,6,JB>W,W JB>W H KHNJM >T >RWN BRJT JHWH >L MQWMW >L DBJR H BJT >L QDC H QDCJM >L TXT KNPJ H KRWBJM,,hif,wayq,W JB>W H KHNJM >T >RWN BRJT JHWH >L MQWMW >L DBJR H BJT >L QDC H QDCJM >L TXT KNPJ H KRWBJM,H KHNJM,>L MQWMW >L DBJR H BJT >L QDC H QDCJM >L TXT KNPJ H KRWBJM,>L MQWM/ >L DBJR/ H BJT/ >L QDC/ H QDC/ >L TXT/ KNP/ H KRWB/,"to the place to the inner sanctuary of the house, to the most holy place, under the wings of the cherubim",0,prep,place,inanim,det,subs,complex,factive,goal,>L,>L,>L,>L,,,,
2014233,BW>[,4Q54,1_Kings,8,6,JB>W,W JB>W H KHNJM >T >RWN BRJT JHWH >L MQMW L DBJR H BJT >L QDC H QDCJM >L TXT KNPJ H KRWBJM,1 1111 1 11111 11 1111 1111 0000 00 0000 0 0000 0 000 00 000 1 11111 11 111 1111 1 111111,hif,wayq,[W JB>W H KHNJM >T >RWN BRJT] JHWH >L MQMW L DBJR H BJT >L QDC [H QDCJM >L TXT KNPJ H KRWBJM],[H KHNJM],>L MQMW L DBJR H BJT >L QDC [H QDCJM >L TXT KNPJ H KRWBJM],>L MQWM/ >L DBJR/ H BJT/ >L QDC/ H QDC/ >L TXT/ KNP/ H KRWB/,"to the place to the inner sanctuary of the house, to the most holy place, under the wings of the cherubim",0,prep,place,inanim,det,subs,complex,factive,goal,>L,>L,>L,>L,,,,[W JB>W H KHNJM >T >RWN BRJT] JHWH >L MQMW L DBJR H BJT >L QDC [H QDCJM >L TXT KNPJ H KRWBJM]
182270,NWX[,MT,1_Kings,8,9,HNX,>JN B >RWN RQ CNJ LXWT H >BNJM >CR HNX CM MCH B XRB >CR KRT JHWH <M BNJ JFR>L B Y>TM M >RY MYRJM,,hif,perf,>CR HNX CM MCH B XRB,MCH,CM,CM,there,0,dir-he,adv,inanim,det,adv,simple,factive,goal,,,,,,,,
182342,SBB[,MT,1_Kings,8,14,JSB,W JSB H MLK >T PNJW W JBRK >T KL QHL JFR>L W KL QHL JFR>L <MD,,hif,wayq,W JSB H MLK >T PNJW,H MLK,no complement,no complement,,,,,,,,,,,,,,,,,,
182561,HLK[,MT,1_Kings,8,23,HLKJM,W J>MR JHWH >LHJ JFR>L >JN KMWK >LHJM B CMJM M M<L W <L H >RY M TXT CMR H BRJT W H XSD L <BDJK H HLKJM L PNJK B KL LBM,,qal,ptca,H HLKJM L PNJK B KL LBM,,L PNJK,L PNH/,before / in front of you,0,prep,prps,anim,det,prsf,simple,factive,other,L PNH/,,,,,,,
182624,HLK[,MT,1_Kings,8,25,LKT,W <TH JHWH >LHJ JFR>L CMR L <BDK DWD >BJ >T >CR DBRT LW L >MR L> JKRT LK >JC M L PNJ JCB <L KS> JFR>L RQ >M JCMRW BNJK >T DRKM L LKT L PNJ K >CR HLKT L PNJ,,qal,infc,L LKT L PNJ,,L PNJ,L PNH/,before / in front of me,0,prep,prps,anim,det,prsf,simple,factive,other,L PNH/,,,,,,,
182629,HLK[,MT,1_Kings,8,25,HLKT,W <TH JHWH >LHJ JFR>L CMR L <BDK DWD >BJ >T >CR DBRT LW L >MR L> JKRT LK >JC M L PNJ JCB <L KS> JFR>L RQ >M JCMRW BNJK >T DRKM L LKT L PNJ K >CR HLKT L PNJ,,qal,perf,K >CR HLKT L PNJ,,L PNJ,L PNH/,before / in front of me,0,prep,prps,anim,det,prsf,simple,factive,other,L PNH/,,,,,,,
182671,PNH[,MT,1_Kings,8,28,PNJT,W PNJT >L TPLT <BDK W >L TXNTW JHWH >LHJ L CM< >L H RNH W >L H TPLH >CR <BDK MTPLL L PNJK H JWM,,qal,perf,W PNJT >L TPLT <BDK W >L TXNTW,,>L TPLT <BDK W >L TXNTW,>L TPLH/ <BD/ W >L TXNH/,to the prayer of your servant and his supplication,0,prep,abs,inanim,det,subs,complex,posture/not motion,goal,>L,>L,,,,,,
182770,BW>[,MT,1_Kings,8,31,B>,>T >CR JXV> >JC L R<HW W NC> BW >LH L H>LTW W B> >LH L PNJ MZBXK B BJT H ZH,,qal,perf,W B> >LH L PNJ MZBXK B BJT H ZH,>LH,L PNJ MZBXK B BJT H ZH,L PNH/ MZBX/ B H BJT/ H ZH,before your altar in this temple,0,prep,obj,inanim,det,subs,complex,factive,goal,L PNH/,B,,,,,,
