verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
347883,HLK[,MT,Proverbs,4,12,LKTK,B LKTK L> JYR Y<DK W >M TRWY L> TKCL,B LKTK,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
347889,RWY[,MT,Proverbs,4,12,TRWY,B LKTK L> JYR Y<DK W >M TRWY L> TKCL,>M TRWY,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
347906,BW>[,MT,Proverbs,4,14,TB>,B >RX RC<JM >L TB> W >L T>CR B DRK R<JM,B >RX RC<JM >L TB>,,B >RX RC<JM,B >RX/ RC</,,0,prep,,,und,subs,complex,,,qal,impf,,,B,,,,,,
347915,<BR[,MT,Proverbs,4,15,T<BR,PR<HW >L T<BR BW FVH M <LJW W <BWR,>L T<BR BW,,BW,B,,0,prep,prsf,,det,prsf,simple,,,qal,impf,,,B,,,,,,
347917,FVH[,MT,Proverbs,4,15,FVH,PR<HW >L T<BR BW FVH M <LJW W <BWR,FVH M <LJW,,M <LJW,MN <L,,0,prep + prep,,,det,,simple,,,qal,impv,,,MN,<L,,,,,
347921,<BR[,MT,Proverbs,4,15,<BWR,PR<HW >L T<BR BW FVH M <LJW W <BWR,W <BWR,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
348050,NVP[,MT,Proverbs,5,3,TVPNH,KJ NPT TVPNH FPTJ ZRH W XLQ M CMN XKH,KJ NPT TVPNH FPTJ ZRH,FPTJ ZRH,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
348099,QRB[,MT,Proverbs,5,8,TQRB,HRXQ M <LJH DRKK W >L TQRB >L PTX BJTH,W >L TQRB >L PTX BJTH,,>L PTX BJTH,>L PTX/ BJT/,,0,prep,,,det,subs,complex,,,qal,impf,,,>L,,,,,,
348275,BW>[,MT,Proverbs,6,3,B>T,<FH Z>T >PW> BNJ W HNYL KJ B>T B KP R<K LK HTRPS W RHB R<JK,KJ B>T B KP R<K,,B KP R<K,B KP/ R<=/,,0,prep,,,det,subs,complex,,,qal,perf,,,B,,,,,,
348279,HLK[,MT,Proverbs,6,3,LK,<FH Z>T >PW> BNJ W HNYL KJ B>T B KP R<K LK HTRPS W RHB R<JK,LK,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
348304,HLK[,MT,Proverbs,6,6,LK,LK >L NMLH <YL R>H DRKJH W XKM,LK >L NMLH,,>L NMLH,>L NMLH/,,0,prep,,,und,subs,simple,,,qal,impv,,,>L,,,,,,
348347,BW>[,MT,Proverbs,6,11,B>,W B> K MHLK R>CK W MXSRK K >JC MGN,W B> K MHLK R>CK,R>CK,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
348385,BW>[,MT,Proverbs,6,15,JBW>,<L KN PT>M JBW> >JDW PT< JCBR W >JN MRP>,<L KN PT>M JBW> >JDW,>JDW,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
348416,RWY[,MT,Proverbs,6,18,RWY,LB XRC MXCBWT >WN RGLJM MMHRWT L RWY L R<H,L RWY L R<H,,L R<H,L H R<H/,,0,prep,,,det,subs,simple,,,qal,infc,,,L,,,,,,
348446,HLK[,MT,Proverbs,6,22,HTHLKK,B HTHLKK TNXH >TK B CKBK TCMR <LJK W HQJYWT HJ> TFJXK,B HTHLKK,,no complement,no complement,,,,,,,,,,,hit,infc,,,,,,,,,
348511,HLK[,MT,Proverbs,6,28,JHLK,>M JHLK >JC <L H GXLJM W RGLJW L> TKWJNH,>M JHLK >JC <L H GXLJM,>JC,<L H GXLJM,<L H GXL/,,0,prep,,,det,subs,simple,,,piel,impf,,,<L,,,,,,
348662,Y<D[,MT,Proverbs,7,8,JY<D,<BR B CWQ >YL PNH W DRK BJTH JY<D,W DRK BJTH JY<D,,DRK BJTH,DRK/ BJT/,,0,vc,,,det,subs,complex,,,qal,impf,,,,,,,,,
348725,JY>[,MT,Proverbs,7,15,JY>TJ,<L KN JY>TJ L QR>TK L CXR PNJK W >MY>K,<L KN JY>TJ,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
348745,HLK[,MT,Proverbs,7,18,LKH,LKH NRWH DDJM <D H BQR NT<LSH B >HBJM,LKH,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
348760,HLK[,MT,Proverbs,7,19,HLK,KJ >JN H >JC B BJTW HLK B DRK M RXWQ,HLK B DRK M RXWQ,,B DRK,B DRK/,,0,prep,,,und,subs,simple,,,qal,perf,,,B,,,,,,
348775,BW>[,MT,Proverbs,7,20,JB>,YRWR H KSP LQX B JDW L JWM H KS> JB> BJTW,L JWM H KS> JB> BJTW,,BJTW,BJT/,,0,vc,,,det,subs,complex,,,qal,impf,,,,,,,,,
348792,BW>[,MT,Proverbs,7,22,JBW>,HWLK >XRJH PT>M K CWR >L VBX JBW> W K <KS >L MWSR >WJL,K CWR >L VBX JBW>,,>L VBX,>L VBX/,,0,prep,,,und,subs,simple,,,qal,impf,,,>L,,,,,,
348804,MHR[,MT,Proverbs,7,23,MHR,<D JPLX XY KBDW K MHR YPWR >L PX W L> JD< KJ B NPCW HW>,K MHR YPWR >L PX,YPWR,>L PX,>L PX=/,,0,prep,,,und,subs,simple,,,piel,infc,,,>L,,,,,,
348826,FVH[,MT,Proverbs,7,25,JFV,>L JFV >L DRKJH LBK >L TT< B NTJBWTJH,>L JFV >L DRKJH LBK,LBK,>L DRKJH,>L DRK/,,0,prep,,,det,subs,complex,,,qal,impf,,,>L,,,,,,
348831,T<H[,MT,Proverbs,7,25,TT<,>L JFV >L DRKJH LBK >L TT< B NTJBWTJH,>L TT< B NTJBWTJH,,B NTJBWTJH,B NTJBH/,,0,prep,,,det,subs,complex,,,qal,impf,,,B,,,,,,
348837,NPL[,MT,Proverbs,7,26,HPJLH,KJ RBJM XLLJM HPJLH W <YMJM KL HRGJH,KJ RBJM XLLJM HPJLH,,no complement,no complement,,,,,,,,,,,hif,perf,,,,,,,,,
349020,HLK[,MT,Proverbs,8,20,>HLK,B >RX YDQH >HLK B TWK NTJBWT MCPV,B >RX YDQH >HLK,,B >RX YDQH,B >RX/ YDQH/,,0,prep,,,und,subs,complex,,,piel,impf,,,B,,,,,,
349060,VB<[,MT,Proverbs,8,25,HVB<W,B VRM HRJM HVB<W L PNJ GB<WT XWLLTJ,B VRM HRJM HVB<W,HRJM,no complement,no complement,,,,,,,,,,,hof,perf,,,,,,,,,
349104,<BR[,MT,Proverbs,8,29,J<BRW,B FWMW L JM XQW W MJM L> J<BRW PJW B XWQW MWSDJ >RY,W MJM L> J<BRW PJW,MJM,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
349203,SWR[,MT,Proverbs,9,4,JSR,MJ PTJ JSR HNH XSR LB >MRH LW,JSR HNH,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
349209,HLK[,MT,Proverbs,9,5,LKW,LKW LXMW B LXMJ W CTW B JJN MSKTJ,LKW,,no complement,no complement,,,,,,,,,,,qal,impv,,,,,,,,,
349312,SWR[,MT,Proverbs,9,16,JSR,MJ PTJ JSR HNH W XSR LB W >MRH LW,JSR HNH,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
