verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,dir_he_dss,sign_info,stem,tense,motion_type,comments,preposition_1,preposition_2,preposition_3,preposition_4,preposition_5,preposition_6,preposition_7
371881,>TH[,MT,Daniel,3,13,HJTJH,B >DJN NBWKDNYR B RGZ W XMH >MR L HJTJH L CDRK MJCK W <BD_NGW B >DJN GBRJ> >LK HJTJW QDM MLK>,L HJTJH L CDRK MJCK W <BD_NGW,,L CDRK MJCK W <BD_NGW,L CDRK/ MJCK/ W <BD_NGW/,,0,prep,pers pers pers,anim anim anim,det,nmpr,complex,,,haf,infc,,,L,,,,,,
371891,>TH[,MT,Daniel,3,13,HJTJW,B >DJN NBWKDNYR B RGZ W XMH >MR L HJTJH L CDRK MJCK W <BD_NGW B >DJN GBRJ> >LK HJTJW QDM MLK>,B >DJN GBRJ> >LK HJTJW QDM MLK>,GBRJ> >LK,QDM MLK>,QDM/ MLK/,,0,vc,,,det,subs,complex,,,hof,perf,,,,,,,,,
371939,NPL[,MT,Daniel,3,15,TPLWN,K<N HN >JTJKWN <TJDJN DJ B <DN> DJ TCM<WN QL QRN> MCRWQJT> QJTRS FBK> PSNTRJN W SWMPNJH W KL ZNJ ZMR> TPLWN W TSGDWN L YLM> DJ <BDT W HN L> TSGDWN BH C<TH TTRMWN L GW> >TWN NWR> JQDT> W MN HW> >LH DJ JCJZBNKWN MN JDJ,DJ B <DN> TPLWN,,no complement,no complement,,,,,,,,,,,peal,impf,,,,,,,,,
372108,SLQ[,MT,Daniel,3,22,HSQW,K L QBL DNH MN DJ MLT MLK> MXYPH W >TWN> >ZH JTJR> GBRJ> >LK DJ HSQW L CDRK MJCK W <BD_NGW QVL HMWN CBJB> DJ NWR>,DJ HSQW L CDRK MJCK W <BD_NGW,,L CDRK MJCK W <BD_NGW,L CDRK/ MJCK/ W <BD_NGW/,,0,prep,pers pers pers,anim anim anim,det,nmpr,complex,,,haf,perf,,,L,,,,,,
372127,NPL[,MT,Daniel,3,23,NPLW,W GBRJ> >LK TLTHWN CDRK MJCK W <BD_NGW NPLW L GW> >TWN NWR> JQDT> MKPTJN,W GBRJ> >LK TLTHWN CDRK MJCK W <BD_NGW NPLW L GW> >TWN NWR> JQDT>,GBRJ> >LK TLTHWN CDRK MJCK W <BD_NGW,L GW> >TWN NWR> JQDT>,L GW>/ >TWN/ NWR/ JQD[,,0,prep,,,det,subs,complex,,,peal,perf,,,L,,,,,,
2061549,NPL[,4Q115,Daniel,3,23,NPLW,MJCK W <BD NGW NPLW L GW >TWN NWR > JQDT > MKPTJN,None,None,,,,,,,,,,,0,,peal,perf,,,,,,,,,
1929625,NPL[,1Q72,Daniel,3,23,NPLW,W GBRJ > >LK TLTHWN CDRK MJCK W <BD NGW NPLW L GW> >TWN NWR > JQDT > MKPTJN,None,None,,,,,,,,,,,0,,peal,perf,,,,,,,,,
1929678,HLK[,1Q72,Daniel,3,25,MHLKJN,<NH W >MR H> >NH XZH GBRJN >RB<H CRJN MHLKJN B GW> NWR > W XBL L> >JTJ BHWN W RWH DJ RBJ<J > DM> L BR >LHJN,None,None,,,,,,,,,,,0,,pael,ptca,,,,,,,,,
372191,QRB[,MT,Daniel,3,26,QRB,B >DJN QRB NBWKDNYR L TR< >TWN NWR> JQDT> <NH W >MR CDRK MJCK W <BD_NGW <BDWHJ DJ >LH> <LJ> PQW W >TW B >DJN NPQJN CDRK MJCK W <BD_NGW MN GW> NWR>,B >DJN QRB NBWKDNYR L TR< >TWN NWR> JQDT>,NBWKDNYR,L TR< >TWN NWR> JQDT>,L TR</ >TWN/ NWR/ JQD[,,0,prep,,,det,subs,complex,,,peal,perf,,,L,,,,,,
372211,>TH[,MT,Daniel,3,26,>TW,B >DJN QRB NBWKDNYR L TR< >TWN NWR> JQDT> <NH W >MR CDRK MJCK W <BD_NGW <BDWHJ DJ >LH> <LJ> PQW W >TW B >DJN NPQJN CDRK MJCK W <BD_NGW MN GW> NWR>,W >TW,,no complement,no complement,,,,,,,,,,,peal,impv,,,,,,,,,
1929700,QRB[,1Q72,Daniel,3,26,QRB,B >DJN QRB NBWKDNYR L TR< >TWN NWR > JQDT > <NH W >MR CDRK MJCK W <BD NGW <BDWHJ DJ >LH > <LJ > PQW W >TW B >DJN NPQJN CDRK MJCK W <BD NGW MN GW> NWR >,None,None,,,,,,,,,,,0,,peal,perf,,,,,,,,,
1929725,>TH[,1Q72,Daniel,3,26,>TW,B >DJN QRB NBWKDNYR L TR< >TWN NWR > JQDT > <NH W >MR CDRK MJCK W <BD NGW <BDWHJ DJ >LH > <LJ > PQW W >TW B >DJN NPQJN CDRK MJCK W <BD NGW MN GW> NWR >,None,None,,,,,,,,,,,0,,peal,impv,,,,,,,,,
372630,XLP[,MT,Daniel,4,13,JXLPWN,LBBH MN >NWC> JCNWN W LBB XJWH JTJHB LH W CB<H <DNJN JXLPWN <LWHJ,W CB<H <DNJN JXLPWN <LWHJ,CB<H <DNJN,<LWHJ,<L,,0,prep,prsf,,det,prsf,simple,,,peal,impf,,,<L,,,,,,
2061746,XLP[,4Q115,Daniel,4,13,JXLPWN,LBBH MN >NWC > JCNWN W LBB XJWT > JTJHB LH W CB<H <DNJN JXLPWN <LWHJ,None,None,,,,,,,,,,,0,,peal,impf,,,,,,,,,
372831,XLP[,MT,Daniel,4,20,JXLPWN,W DJ XZH MLK> <JR W QDJC NXT MN CMJ> W >MR GDW >JLN> W XBLWHJ BRM <QR CRCWHJ B >R<> CBQW W B >SWR DJ PRZL W NXC B DT>> DJ BR> W B VL CMJ> JYVB< W <M XJWT BR> XLQH <D DJ CB<H <DNJN JXLPWN <LWHJ,<D DJ CB<H <DNJN JXLPWN <LWHJ,CB<H <DNJN,<LWHJ,<L,,0,prep,prsf,,det,prsf,simple,,,peal,impf,,,<L,,,,,,
372871,XLP[,MT,Daniel,4,22,JXLPWN,W LK VRDJN MN >NC> W <M XJWT BR> LHWH MDRK W <FB> K TWRJN LK JV<MWN W M VL CMJ> LK MYB<JN W CB<H <DNJN JXLPWN <LJK <D DJ TND< DJ CLJV <LJ> B MLKWT >NC> W L MN DJ JYB> JTNNH,W CB<H <DNJN JXLPWN <LJK,CB<H <DNJN,<LJK,<L,,0,prep,prsf,,det,prsf,simple,,,peal,impf,,,<L,,,,,,
373000,XLP[,MT,Daniel,4,29,JXLPWN,W MN >NC> LK VRDJN W <M XJWT BR> MDRK <FB> K TWRJN LK JV<MWN W CB<H <DNJN JXLPWN <LJK <D DJ TND< DJ CLJV <LJ> B MLKWT >NC> W L MN DJ JYB> JTNNH,W CB<H <DNJN JXLPWN <LJK,CB<H <DNJN,<LJK,<L,,0,prep,prsf,,det,prsf,simple,,,peal,impf,,,<L,,,,,,
373187,>TH[,MT,Daniel,5,2,HJTJH,BLC>YR >MR B V<M XMR> L HJTJH L M>NJ DHB> W KSP> DJ HNPQ NBWKDNYR >BWHJ MN HJKL> DJ B JRWCLM W JCTWN BHWN MLK> W RBRBNWHJ CGLTH W LXNTH,L HJTJH L M>NJ DHB> W KSP>,,L M>NJ DHB> W KSP>,L M>N/ DHB/ W KSP/,,0,prep,,,det,subs,complex,,,haf,infc,,,L,,,,,,
373213,>TH[,MT,Daniel,5,3,HJTJW,B >DJN HJTJW M>NJ DHB> DJ HNPQW MN HJKL> DJ BJT >LH> DJ B JRWCLM W >CTJW BHWN MLK> W RBRBNWHJ CGLTH W LXNTH,B >DJN HJTJW M>NJ DHB>,,no complement,no complement,,,,,,,,,,,haf,perf,,,,,,,,,
373718,>TH[,MT,Daniel,5,23,HJTJW,W <L MR> CMJ> HTRWMMT W L M>NJ> DJ BJTH HJTJW QDMJK W >NTH W RBRBNJK CGLTK W LXNTK XMR> CTJN BHWN W L >LHJ KSP> W DHB> NXC> PRZL> ><> W >BN> DJ L> XZJN W L> CM<JN W L> JD<JN CBXT W L >LH> DJ NCMTK B JDH W KL >RXTK LH L> HDRT,W L M>NJ> DJ BJTH HJTJW QDMJK,,L M>NJ> DJ BJTH,L M>N/ DJ BJT/,,0,prep + prep,,,det,subs,complex,,,haf,perf,,,L,DJ,,,,,
373718,>TH[,MT,Daniel,5,23,HJTJW,W <L MR> CMJ> HTRWMMT W L M>NJ> DJ BJTH HJTJW QDMJK W >NTH W RBRBNJK CGLTK W LXNTK XMR> CTJN BHWN W L >LHJ KSP> W DHB> NXC> PRZL> ><> W >BN> DJ L> XZJN W L> CM<JN W L> JD<JN CBXT W L >LH> DJ NCMTK B JDH W KL >RXTK LH L> HDRT,W L M>NJ> DJ BJTH HJTJW QDMJK,,QDMJK,QDM/,,0,vc,,,det,subs,complex,,,haf,perf,,,,,,,,,
374112,QRB[,MT,Daniel,6,13,QRJBW,B >DJN QRJBW W >MRJN QDM MLK> <L >SR MLK> H L> >SR RCMT DJ KL >NC DJ JB<H MN KL >LH W >NC <D JWMJN TLTJN LHN MNK MLK> JTRM> L GWB >RJWT> <NH MLK> W >MR JYJB> MLT> K DT MDJ W PRS DJ L> T<D>,B >DJN QRJBW,,no complement,no complement,,,,,,,,,,,peal,perf,,,,,,,,,
2060081,QRB[,4Q113,Daniel,6,13,QRJBW,B >DJN QRJBW W >MRJN QDM MLK > <L >SR > MLK > H L> >SR RCMT DJ KL >NC DJ JB<W MN KWL >LH W >NC <D JWMJN TLTJN LHN MNK MLK > JTRM> L GWB >RJWT > <NH MLK > W >MR JYJB> MLT > K DT MDJ W PRS DJ L> T<D>,None,None,,,,,,,,,,,0,,peal,perf,,,,,,,,,
374249,>TH[,MT,Daniel,6,17,HJTJW,B >DJN MLK> >MR W HJTJW L DNJ>L W RMW L GB> DJ >RJWT> <NH MLK> W >MR L DNJ>L >LHK DJ >NTH PLX LH B TDJR> HW> JCJZBNK,W HJTJW L DNJ>L,,L DNJ>L,L DNJ>L/,,0,prep,pers,anim,det,nmpr,simple,,,haf,perf,,,L,,,,,,
374274,>TH[,MT,Daniel,6,18,HJTJT,W HJTJT >BN XDH W FMT <L PM GB> W XTMH MLK> B <ZQTH W B <ZQT RBRBNWHJ DJ L> TCN> YBW B DNJ>L,W HJTJT >BN XDH,>BN XDH,no complement,no complement,,,,,,,,,,,hof,perf,,,,,,,,,
374332,QRB[,MT,Daniel,6,21,MQRBH,W K MQRBH L GB> L DNJ>L B QL <YJB Z<Q <NH MLK> W >MR L DNJ>L DNJ>L <BD >LH> XJ> >LHK DJ >NTH PLX LH B TDJR> H JKL L CJZBWTK MN >RJWT>,K MQRBH L GB>,,L GB>,L GB=/,,0,prep,,,det,subs,simple,,,peal,infc,,,L,,,,,,
2060346,QRB[,4Q113,Daniel,6,21,MQRBH,W K MQRBH L GB > L DNJ>L B QL <YJB Z<Q <NH MLK > W >MR L DNJ>L DNJ>L <BD >LH > XJ H >LHKH DJ >NTH PLX LH B TDJR > H JKL L CJZBWTK MN >RJWT >,None,None,,,,,,,,,,,0,,peal,infc,,,,,,,,,
374431,>TH[,MT,Daniel,6,25,HJTJW,W >MR MLK> W HJTJW GBRJ> >LK DJ >KLW QRYWHJ DJ DNJ>L W L GB >RJWT> RMW >NWN BNJHWN W NCJHWN W L> MVW L >R<JT GB> <D DJ CLVW BHWN >RJWT> W KL GRMJHWN HDQW,W HJTJW GBRJ> >LK,,no complement,no complement,,,,,,,,,,,haf,perf,,,,,,,,,
2060509,SLQ[,4Q113,Daniel,7,3,SLQN,W >RB< XJWN RBRBN SLQN MN JM > CNJN D> MN D>,None,None,,,,,,,,,,,0,,peal,ptca,,,,,,,,,
374735,SLQ[,MT,Daniel,7,8,SLQT,MFTKL HWJT B QRNJ> W >LW QRN >XRJ Z<JRH SLQT BJNJHWN W TLT MN QRNJ> QDMJT> >T<QRW MN QDMJH W >LW <JNJN K <JNJ >NC> B QRN> D> W PM MMLL RBRBN,W >LW QRN >XRJ Z<JRH SLQT BJNJHWN,QRN >XRJ Z<JRH,BJNJHWN,BJN/,,0,vc,,,det,subs,complex,,,peal,perf,,,,,,,,,
374868,QRB[,MT,Daniel,7,13,HQRBWHJ,XZH HWJT B XZWJ LJLJ> W >RW <M <NNJ CMJ> K BR >NC >TH HWH W <D <TJQ JWMJ> MVH W QDMWHJ HQRBWHJ,W QDMWHJ HQRBWHJ,,QDMWHJ,QDM/,,0,vc,,,det,subs,complex,,,haf,perf,,,,,,,,,
374907,QRB[,MT,Daniel,7,16,QRBT,QRBT <L XD MN Q>MJ> W JYJB> >B<> MNH <L KL DNH W >MR LJ W PCR MLJ> JHWD<NNJ,QRBT <L XD MN Q>MJ>,,<L XD MN Q>MJ>,<L XD/ MN QWM[,,0,prep + prep,,,und,subs,complex,,,peal,perf,,,<L,MN,,,,,
2061842,QRB[,4Q115,Daniel,7,16,QRBT,QRBT <L XD MN Q>MJ > W JYJB> >B<> MNH <L KL DNH W >MR LJ W PCR MLJ > JHWD<NNJ,None,None,,,,,,,,,,,0,,peal,perf,,,,,,,,,
374989,SLQ[,MT,Daniel,7,20,SLQT,W <L QRNJ> <FR DJ B R>CH W >XRJ DJ SLQT W NPLW MN QDMJH TLT W QRN> DKN W <JNJN LH W PM MMLL RBRBN W XZWH RB MN XBRTH,DJ SLQT,,no complement,no complement,,,,,,,,,,,peal,perf,,,,,,,,,
2061941,SLQ[,4Q115,Daniel,7,20,SLQT,W <L QRNJ > <FR J B R>CH W >XRJ DJ SLQT W NPLW MN QDMJH TLT W QRN > DKN W <JNJN LH W PM MMLL RBRBN RB MN XBRTH,None,None,,,,,,,,,,,0,,peal,perf,,,,,,,,,
2061943,NPL[,4Q115,Daniel,7,20,NPLW,W <L QRNJ > <FR J B R>CH W >XRJ DJ SLQT W NPLW MN QDMJH TLT W QRN > DKN W <JNJN LH W PM MMLL RBRBN RB MN XBRTH,None,None,,,,,,,,,,,0,,peal,perf,,,,,,,,,
375024,>TH[,MT,Daniel,7,22,>TH,<D DJ >TH <TJQ JWMJ> W DJN> JHB L QDJCJ <LJWNJN W ZMN> MVH W MLKWT> HXSNW QDJCJN,<D DJ >TH <TJQ JWMJ>,<TJQ JWMJ>,no complement,no complement,,,,,,,,,,,peal,perf,,,,,,,,,
2061980,>TH[,4Q115,Daniel,7,22,>TH,<D DJ >TH <TJQ JWMJ > W DJN > JHB L QDJCJ <LJWNJN W ZMN > MVH W MLKWT > HXSNW QDJCJN,None,None,,,,,,,,,,,0,,peal,perf,,,,,,,,,
2059361,GLH[,4Q112,Daniel,8,1,NGLH,B CNT CLWC L MLKWT BL>CYR H MLK DBR NGLH XZWN NR>H >LJ >NJ DNJ>L >XRJ H NR>H >LJ B TXLH,None,None,,,,,,,,,,,0,,nif,perf,,,,,,,,,
2060734,<LH[,4Q113,Daniel,8,3,<LH,W >F>H <JNJ W >R>H W HNH >JL >XD GDWL <WMD L PNJ H >BL W LW QRNJM QRNJM W H QRNJM GBHWT W H >XT GBHH MN H CNJT W H GBHH <LH B >XRWNH,None,None,,,,,,,,,,,0,,qal,ptca,,,,,,,,,
2059437,<LH[,4Q112,Daniel,8,3,<LH,W >F> <JNJ W >R>H W HNH >JL >XD GDWL <MD L PNJ H >BL W LW QRNJM QRNJM W H QRNJM GBHWT W H >XT GBHH MN H CNJT W H GGBHH <LH B >XRNH,None,None,,,,,,,,,,,0,,qal,ptca,,,,,,,,,
2060776,BW>[,4Q113,Daniel,8,5,B>,W >NJ HJJTJ MBJN W HNH YPJR H <ZJM B> MN H M<RB <L PNJ KL H >RY W >JN NWG< B >RY W H YPJR QRN XZWT BJN <JNJW,None,None,,,,,,,,,,,0,,qal,ptca,,,,,,,,,
2059481,BW>[,4Q112,Daniel,8,5,B>,W >NJ HJJTJ MBJN W HNH YPJR H <ZJM B> MN H M<RB >L PNJ KL H >RY W >JN NG< B >RY,None,None,,,,,,,,,,,0,,qal,ptca,,,,,,,,,
375316,BW>[,MT,Daniel,8,6,JB>,W JB> <D H >JL B<L H QRNJM >CR R>JTJ <MD L PNJ H >BL W JRY >LJW B XMT KXW,W JB> <D H >JL B<L H QRNJM,,<D H >JL B<L H QRNJM,<D H >JL=/ B<L/ H QRN/,,0,prep,,,det,subs,complex,,,qal,wayq,,,<D,,,,,,
375331,RWY[,MT,Daniel,8,6,JRY,W JB> <D H >JL B<L H QRNJM >CR R>JTJ <MD L PNJ H >BL W JRY >LJW B XMT KXW,W JRY >LJW B XMT KXW,,>LJW,>L,,0,prep,prsf,,det,prsf,simple,,,qal,wayq,,,>L,,,,,,
2060799,BW>[,4Q113,Daniel,8,6,JB>,W JB> <D H >JL B<L H QRNJM >CR R>JTJ <MD L PNJ H >BL W JRY >LJW B XMT KXW,W JB> <D H >JL B<L H QRNJM,,<D H >JL B<L H QRNJM,,,0,,,,,,,0,,qal,wayq,,,<D,,,,,,
2060814,RWY[,4Q113,Daniel,8,6,JRY,W JB> <D H >JL B<L H QRNJM >CR R>JTJ <MD L PNJ H >BL W JRY >LJW B XMT KXW,W JRY >LJW B XMT KXW,,>LJW,,,0,,,,,,,0,,qal,wayq,,,>L,,,,,,
375396,<LH[,MT,Daniel,8,8,T<LNH,W YPJR H <ZJM HGDJL <D M>D W K <YMW NCBRH H QRN H GDWLH W T<LNH XZWT >RB< TXTJH L >RB< RWXWT H CMJM,W T<LNH XZWT >RB< TXTJH L >RB< RWXWT H CMJM,XZWT >RB<,TXTJH,TXT/,,0,vc,,,det,subs,complex,,,qal,wayq,,,,,,,,,
375436,NPL[,MT,Daniel,8,10,TPL,W TGDL <D YB> H CMJM W TPL >RYH MN H YB> W MN H KWKBJM W TRMSM,W TPL >RYH MN H YB> W MN H KWKBJM,,>RYH,>RY/,,1,dir-he,,,,subs,simple,,,hif,wayq,,,,,,,,,
375560,BW>[,MT,Daniel,8,17,JB>,W JB> >YL <MDJ W B B>W NB<TJ W >PLH <L PNJ W J>MR >LJ HBN BN >DM KJ L <T QY H XZWN,W JB> >YL <MDJ,,>YL <MDJ,>YL/ <MD=/,,0,vc,,,det,subs,complex,,,qal,wayq,,,,,,,,,
375565,BW>[,MT,Daniel,8,17,B>W,W JB> >YL <MDJ W B B>W NB<TJ W >PLH <L PNJ W J>MR >LJ HBN BN >DM KJ L <T QY H XZWN,B B>W,,no complement,no complement,,,,,,,,,,,qal,infc,,,,,,,,,
375568,NPL[,MT,Daniel,8,17,>PLH,W JB> >YL <MDJ W B B>W NB<TJ W >PLH <L PNJ W J>MR >LJ HBN BN >DM KJ L <T QY H XZWN,W >PLH <L PNJ,,<L PNJ,<L PNH/,,0,prep,,,det,subs,complex,,,qal,wayq,,,<L,,,,,,
2075659,BW>[,6Q7,Daniel,8,17,JB>,W JB> >YL <MDJ W B B>W NB<TJ W >PLH <L PNJ W J>MR >LJ HBN BN >DM KJ L <T QY H XZWN,None,None,,,,,,,,,,,0,,qal,wayq,,,,,,,,,
2075664,BW>[,6Q7,Daniel,8,17,B>W,W JB> >YL <MDJ W B B>W NB<TJ W >PLH <L PNJ W J>MR >LJ HBN BN >DM KJ L <T QY H XZWN,None,None,,,,,,,,,,,0,,qal,infc,,,,,,,,,
2075667,NPL[,6Q7,Daniel,8,17,>PLH,W JB> >YL <MDJ W B B>W NB<TJ W >PLH <L PNJ W J>MR >LJ HBN BN >DM KJ L <T QY H XZWN,None,None,,,,,,,,,,,0,,qal,wayq,,,,,,,,,
375969,HLK[,MT,Daniel,9,10,LKT,W L> CM<NW B QWL JHWH >LHJNW L LKT B TWRTJW >CR NTN L PNJNW B JD <BDJW H NBJ>JM,L LKT B TWRTJW,,B TWRTJW,B TWRH/,,0,prep,,,det,subs,complex,,,qal,infc,,,B,,,,,,
375984,<BR[,MT,Daniel,9,11,<BRW,W KL JFR>L <BRW >T TWRTK W SWR L BLTJ CMW< B QLK W TTK <LJNW H >LH W H CB<H >CR KTWBH B TWRT MCH <BD H >LHJM KJ XV>NW LW,W KL JFR>L <BRW >T TWRTK,KL JFR>L,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
375988,SWR[,MT,Daniel,9,11,SWR,W KL JFR>L <BRW >T TWRTK W SWR L BLTJ CMW< B QLK W TTK <LJNW H >LH W H CB<H >CR KTWBH B TWRT MCH <BD H >LHJM KJ XV>NW LW,W SWR,,no complement,no complement,,,,,,,,,,,qal,infa,,,,,,,,,
375995,NTK[,MT,Daniel,9,11,TTK,W KL JFR>L <BRW >T TWRTK W SWR L BLTJ CMW< B QLK W TTK <LJNW H >LH W H CB<H >CR KTWBH B TWRT MCH <BD H >LHJM KJ XV>NW LW,W TTK <LJNW H >LH W H CB<H,H >LH W H CB<H,<LJNW,<L,,0,prep,prsf,,det,prsf,simple,,,qal,wayq,,,<L,,,,,,
376026,BW>[,MT,Daniel,9,12,HBJ>,W JQM >T DBRJW >CR DBR <LJNW W <L CPVJNW >CR CPVWNW L HBJ> <LJNW R<H GDLH >CR L> N<FTH TXT KL H CMJM K >CR N<FTH B JRWCLM,L HBJ> <LJNW R<H GDLH,,<LJNW,<L,,0,prep,prsf,,det,prsf,simple,,,hif,infc,,,<L,,,,,,
376054,BW>[,MT,Daniel,9,13,B>H,K >CR KTWB B TWRT MCH >T KL H R<H H Z>T B>H <LJNW W L> XLJNW >T PNJ JHWH >LHJNW L CWB M <WNNW W L HFKJL B >MTK,B>H <LJNW,,<LJNW,<L,,0,prep,prsf,,det,prsf,simple,,,qal,perf,,,<L,,,,,,
2062127,BW>[,4Q116,Daniel,9,13,B>H,K >CR KTWB B TWRT MWCH >T KWL H R<H H Z>T B>H <LJNW W LW> XLJNW >T PNJ >LHJNW L CWB M <WNNW W L HFKJL B >MTKH JHWH,None,None,,,,,,,,,,,0,,qal,perf,,,,,,,,,
2062136,CWB[,4Q116,Daniel,9,13,CWB,K >CR KTWB B TWRT MWCH >T KWL H R<H H Z>T B>H <LJNW W LW> XLJNW >T PNJ >LHJNW L CWB M <WNNW W L HFKJL B >MTKH JHWH,None,None,,,,,,,,,,,0,,qal,infc,,,,,,,,,
376079,BW>[,MT,Daniel,9,14,JBJ>H,W JCQD JHWH <L H R<H W JBJ>H <LJNW KJ YDJQ JHWH >LHJNW <L KL M<FJW >CR <FH W L> CM<NW B QLW,W JBJ>H <LJNW,,<LJNW,<L,,0,prep,prsf,,det,prsf,simple,,,hif,wayq,,,<L,,,,,,
2062153,BW>[,4Q116,Daniel,9,14,JBJ>H,W JCQD JHWH <L H R<H W JBJ>H <LJNW KJ YDJQ JHWH >LHJNW <L KWL M<FJW >CR <FH W LW> CM<NW B QLW,None,None,,,,,,,,,,,0,,hif,wayq,,,,,,,,,
376280,JY>[,MT,Daniel,9,22,JY>TJ,W JBN W JDBR <MJ W J>MR DNJ>L <TH JY>TJ L HFKJLK BJNH,<TH JY>TJ,,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
376287,JY>[,MT,Daniel,9,23,JY>,B TXLT TXNWNJK JY> DBR W >NJ B>TJ L HGJD KJ XMWDWT >TH W BJN B DBR W HBN B MR>H,B TXLT TXNWNJK JY> DBR,DBR,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
376291,BW>[,MT,Daniel,9,23,B>TJ,B TXLT TXNWNJK JY> DBR W >NJ B>TJ L HGJD KJ XMWDWT >TH W BJN B DBR W HBN B MR>H,W >NJ B>TJ,>NJ,no complement,no complement,,,,,,,,,,,qal,perf,,,,,,,,,
376330,BW>[,MT,Daniel,9,24,HBJ>,CB<JM CB<JM NXTK <L <MK W <L <JR QDCK L KL> H PC< W L XTM XV>WT W L KPR <WN W L HBJ> YDQ <LMJM W L XTM XZWN W NBJ> W L MCX QDC QDCJM,W L HBJ> YDQ <LMJM,,no complement,no complement,,,,,,,,,,,hif,infc,,,,,,,,,
376352,CWB[,MT,Daniel,9,25,HCJB,W TD< W TFKL MN MY> DBR L HCJB W L BNWT JRWCLM <D MCJX NGJD CB<JM CB<H W CB<JM CCJM W CNJM TCWB W NBNTH RXWB W XRWY W B YWQ H <TJM,L HCJB,,no complement,no complement,,,,,,,,,,,hif,infc,,,,,,,,,
376367,CWB[,MT,Daniel,9,25,TCWB,W TD< W TFKL MN MY> DBR L HCJB W L BNWT JRWCLM <D MCJX NGJD CB<JM CB<H W CB<JM CCJM W CNJM TCWB W NBNTH RXWB W XRWY W B YWQ H <TJM,W CB<JM CCJM W CNJM TCWB,,no complement,no complement,,,,,,,,,,,qal,impf,,,,,,,,,
376438,NTK[,MT,Daniel,9,27,TTK,W HGBJR BRJT L RBJM CBW< >XD W XYJ H CBW< JCBJT ZBX W MNXH W <L KNP CQWYJM MCMM W <D KLH W NXRYH TTK <L CMM,W NXRYH TTK <L CMM,NXRYH,<L CMM,<L CMM[,,0,prep,,,und,,simple,,,qal,impf,,,<L,,,,,,
