verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,preposition_1,preposition_2,preposition_3,preposition_4,comments
215093,<BR[,MT,Isaiah,8,21,<BR,W <BR BH NQCH W R<B W HJH KJ JR<B W HTQYP W QLL B MLKW W B >LHJW W PNH L M<LH,,qal,perf,W <BR BH,,BH,B,in it,0,prep,prps,inanim,det,prsf,simple,factive,B,,,,
215112,PNH[,MT,Isaiah,8,21,PNH,W <BR BH NQCH W R<B W HJH KJ JR<B W HTQYP W QLL B MLKW W B >LHJW W PNH L M<LH,,qal,perf,W PNH L M<LH,,L M<LH,L M<L/,upwards,1,prep + dir-he,dir,inanim,und,subs,simple,factive,L,,,,
1897981,<BR[,1Qisaa,Isaiah,8,21,<BR,W <BR BH W NQCH W R<B W HJH KJ> JR<B JTQYP W QLL B MLKW W B >LWHW W PNH L M<LH,0 000 000 0 0000 0 000 0 000 000 0000 00000 0 000 0 00000 0 0 000000 0 000 0 00000 00,qal,perf,W <BR BH,,BH,B,in it,0,prep,prps,inanim,det,prsf,simple,factive,B,,,,
1898000,PNH[,1Qisaa,Isaiah,8,21,PNH,W <BR BH W NQCH W R<B W HJH KJ> JR<B JTQYP W QLL B MLKW W B >LWHW W PNH L M<LH,0 000 000 0 0000 0 000 0 000 000 0000 00000 0 000 0 00000 0 0 000000 0 000 0 00000 00,qal,perf,W PNH L M<LH,,L M<LH,L M<L/,upwards,1,prep + dir-he,dir,inanim,und,subs,simple,factive,L,,,,
215297,NPL[,MT,Isaiah,9,7,NPL,DBR CLX >DNJ B J<QB W NPL B JFR>L,,qal,perf,W NPL B JFR>L,,B JFR>L,B JFR>L/,on Israel,0,prep,"pers,gens,topo",anim inanim,det,nmpr,simple,fictive,B,,,,
1898195,NPL[,1Qisaa,Isaiah,9,7,NPL,DBR CLX JHWH B J<QWB W NPL B JFR>L,000 000 0000 0 00000 0 000 0 00000 00,qal,perf,W NPL B JFR>L,,B JFR>L,B JFR>L/,on Israel,0,prep,"pers,gens,topo",anim inanim,det,nmpr,simple,fictive,B,,,,
215564,BW>[,MT,Isaiah,10,3,TBW>,W MH T<FW L JWM PQDH W L CW>H M MRXQ TBW> <L MJ TNWSW L <ZRH W >NH T<ZBW KBWDKM,,qal,impf,M MRXQ TBW>,,M MRXQ,MN MRXQ/,from a distant place,0,prep,topo,inanim,und,subs,simple,factive fictive,MN,,,,
215567,NWS[,MT,Isaiah,10,3,TNWSW,W MH T<FW L JWM PQDH W L CW>H M MRXQ TBW> <L MJ TNWSW L <ZRH W >NH T<ZBW KBWDKM,,qal,impf,<L MJ TNWSW L <ZRH,,<L MJ,<L MJ,to whom,0,prep,ppin,anim,und,ppin,simple,factive,<L,,,,
1898482,BW>[,1Qisaa,Isaiah,10,3,TBW>,W MH T<FW L JWM PQWDH W L C>H M MRXQ TBW> <L MJ TNWSW L <ZRH W >NH T<ZWBW KBWDKM,0 00 0000 0 000 00000 0 0 000 0 0000 0000 00 00 00000 0 0000 0 0000 000000 0000000 00,qal,impf,M MRXQ TBW>,,M MRXQ,MN MRXQ/,from a distant place,0,prep,topo,inanim,und,subs,simple,factive fictive,MN,,,,
1898485,NWS[,1Qisaa,Isaiah,10,3,TNWSW,W MH T<FW L JWM PQWDH W L C>H M MRXQ TBW> <L MJ TNWSW L <ZRH W >NH T<ZWBW KBWDKM,0 00 0000 0 000 00000 0 0 000 0 0000 0000 00 00 00000 0 0000 0 0000 000000 0000000 00,qal,impf,<L MJ TNWSW L <ZRH,,<L MJ,<L MJ,to whom,0,prep,ppin,anim,und,ppin,simple,factive,<L,,,,
215581,NPL[,MT,Isaiah,10,4,JPLW,BLTJ KR< TXT >SJR W TXT HRWGJM JPLW B KL Z>T L> CB >PW W <WD JDW NVWJH,,qal,impf,W TXT HRWGJM JPLW,,TXT HRWGJM,TXT/ HRG[,instead of/among the ones being killed,0,prep,pers,anim,und,subs,simple,factive fictive,TXT,,,,
1898500,NPL[,1Qisaa,Isaiah,10,4,JPLW,BLTJ KR< TXT >SWR W TXT HRWGJM JPLW W B KWL ZW>T LW> CB >PW W <WD JDJW NVWJH,0000 000 000 0000 0 000 000000 0000 0 0 000 0000 000 00 0000 0 000 00000 00000 00,qal,impf,W TXT HRWGJM JPLW,,TXT HRWGJM,TXT/ HRG[,instead of/among the ones being killed,0,prep,pers,anim,und,subs,simple,factive fictive,TXT,,,,
215894,CWB[,MT,Isaiah,10,21,JCWB,C>R JCWB C>R J<QB >L >L GBWR,,qal,impf,C>R JCWB C>R J<QB >L >L GBWR,C>R C>R J<QB,>L >L GBWR,>L >L/ GBWR/,to the mighty god,0,prep,pers,anim,und,subs,complex,fictive,>L,,,,
1898827,CWB[,1Qisaa,Isaiah,10,21,JCWB,C>R JCWB C>R J<QWB >L >L GBWR,000 0000 000 00000 00 00 0000 00,qal,impf,C>R JCWB C>R J<QWB >L >L GBWR,C>R JCWB C>R J<QWB,>L >L GBWR,>L >L/ GBWR/,to the mighty god,0,prep,pers,anim,und,subs,complex,fictive,>L,,,,
215910,CWB[,MT,Isaiah,10,22,JCWB,KJ >M JHJH <MK JFR>L K XWL H JM C>R JCWB BW KLJWN XRWY CWVP YDQH,,qal,impf,KJ C>R JCWB BW,C>R,BW,B,to him,0,prep,prps,anim,det,prsf,simple,fictive,B,,,,
1898844,CWB[,1Qisaa,Isaiah,10,22,JCWB,KJ> >M JHJH <MK JFR>L K XWL H JM C>R JCWB BW KLJWN XRWY CWVP YDQH,000 00 0000 0000 00000 0 000 0 00 000 0000 000 00000 0000 0000 0000 00,qal,impf,KJ> >M JHJH <MK JFR>L K XWL H JM C>R JCWB BW,C>R,BW,B,to him,0,prep,prps,anim,det,prsf,simple,fictive,B,,,,
215993,SWR[,MT,Isaiah,10,27,JSWR,W HJH B JWM H HW> JSWR SBLW M <L CKMK W <LW M <L YW>RK W XBL <L M PNJ CMN,,qal,impf,JSWR SBLW M <L CKMK,SBLW,M <L CKMK,MN <L CKM/,from your shoulder,0,prep,bopa,inanim,det,subs,complex,factive fictive,MN,<L,,,
1898931,SWR[,1Qisaa,Isaiah,10,27,JSWR,W HJH B JWM H HW> JSWR SBLW M <L CKMK W <WLW M <L YW>RK W XBL <WL M PNJ CMN,0 000 0 000 0 000 0000 00000 0 00 00000 0 00000 0 00 000000 0 000 000 0 000 000 00,qal,impf,JSWR SBLW M <L CKMK,SBLW,M <L CKMK,MN <L CKM/,from your shoulder,0,prep,bopa,inanim,det,subs,complex,factive fictive,MN,<L,,,
216009,BW>[,MT,Isaiah,10,28,B>,B> <L <JT <BR B MGRWN L MKMF JPQJD KLJW,,qal,perf,B> <L <JT,,<L <JT,<L <JT/,to Aiath,0,prep,topo,inanim,det,nmpr,simple,factive,<L,,,,
216012,<BR[,MT,Isaiah,10,28,<BR,B> <L <JT <BR B MGRWN L MKMF JPQJD KLJW,,qal,perf,<BR B MGRWN,,B MGRWN,B MGRWN/,through Migron,0,prep,topo,inanim,det,nmpr,simple,factive,B,,,,
1898948,BW>[,1Qisaa,Isaiah,10,28,B>,B> <L <JTH <BR B MGRWN L MKMC JPQWD KLJW,00 00 00000 000 0 00000 0 0000 00000 00000 00,qal,perf,B> <L <JTH,,<L <JTH,<L <JT/,to Aiath,1,prep + dir-he,topo,inanim,det,nmpr,simple,factive,<L,,,,
1898951,<BR[,1Qisaa,Isaiah,10,28,<BR,B> <L <JTH <BR B MGRWN L MKMC JPQWD KLJW,00 00 00000 000 0 00000 0 0000 00000 00000 00,qal,perf,<BR B MGRWN,,B MGRWN,B MGRWN/,through Migron,0,prep,topo,inanim,det,nmpr,simple,factive,B,,,,
216019,<BR[,MT,Isaiah,10,29,<BRW,<BRW M<BRH GB< MLWN LNW XRDH H RMH GB<T C>WL NSH,,qal,perf,<BRW M<BRH,,M<BRH,M<BRH/,(in) a pass,0,vc,topo,inanim,und,subs,simple,factive,,,,,
1898959,<BR[,1Qisaa,Isaiah,10,29,<BR,<BR B M<BRH GB< MLWN LNW XRDH H RMH GB<T C>WL NSH,000 0 00000 000 0000 0000 0000 0 000 0000 0000 000 00,qal,perf,<BR B M<BRH,,B M<BRH,B M<BRH/,(in) a pass,0,prep,topo,inanim,und,subs,simple,factive,B,,,,
216091,JY>[,MT,Isaiah,11,1,JY>,W JY> XVR M GZ< JCJ W NYR M CRCJW JPRH,,qal,perf,W JY> XVR M GZ< JCJ,XVR,M GZ< JCJ,MN GZ</ JCJ/,from the stump of Jesse,0,prep,obj,inanim,det,subs,complex,factive fictive,MN,,,,
1899037,JY>[,1Qisaa,Isaiah,11,1,JY>,W JY> XVR M GZ< JCJ W NYR M CWRCJW JPRH,0 000 000 0 000 000 0 000 0 0000000 0000 00,qal,perf,W JY> XVR M GZ< JCJ,XVR,M GZ< JCJ,MN GZ</ JCJ/,from the stump of Jesse,0,prep,obj,inanim,det,subs,complex,factive fictive,MN,,,,
216102,NWX[,MT,Isaiah,11,2,NXH,W NXH <LJW RWX JHWH RWX XKMH W BJNH RWX <YH W GBWRH RWX D<T W JR>T JHWH,,qal,perf,W NXH <LJW RWX JHWH RWX XKMH W BJNH RWX <YH W GBWRH RWX D<T W JR>T JHWH,RWX JHWH RWX XKMH W BJNH RWX <YH W GBWRH RWX D<T W JR>T JHWH,<LJW,<L,upon him,0,prep,prps,anim,det,prsf,simple,factive fictive,<L,,,,
1899049,NWX[,1Qisaa,Isaiah,11,2,NXH,W NXH <LJW RWX JHWH RWX XKMH W BJNH RWX <YH W GBWRH RWX D<T W JR>T JHWH,0 000 00000 000 0000 000 0000 0 0000 000 000 0 00000 000 000 0 0000 0000 00,qal,perf,W NXH <LJW RWX JHWH RWX XKMH W BJNH RWX <YH W GBWRH RWX D<T W JR>T JHWH,RWX JHWH RWX XKMH W BJNH RWX <YH W GBWRH RWX D<T W JR>T JHWH,<LJW,<L,upon him,0,prep,prps,anim,det,prsf,simple,factive fictive,<L,,,,
216346,<WP[,MT,Isaiah,11,14,<PW,W <PW B KTP PLCTJM JMH JXDW JBZW >T BNJ QDM >DWM W MW>B MCLWX JDM W BNJ <MWN MCM<TM,,qal,perf,W <PW B KTP PLCTJM JMH,,PLCTJM,PLCTJ/,towards the Philistines,0,vc,gens,anim,und,nmpr,simple,factive,,,,,
1899300,<WP[,1Qisaa,Isaiah,11,14,<PW,W <PW B KTP PLCTJJM JMH JXDW W BZZW >T BNJ QDM >DWM W MW>B MCLWX JDM W BNJ <MWN MCM<TM,0 000 0 000 0000000 0000 0000 0 0000 00 000 000 0000 0 0000 00000 0000 0 000 0000 0000000 00,qal,perf,W <PW B KTP PLCTJJM JMH,,PLCTJJM,PLCTJ/,towards the Philistines,0,vc,gens,anim,und,nmpr,simple,factive,,,,,
216407,<LH[,MT,Isaiah,11,16,<LTW,W HJTH MSLH L C>R <MW >CR JC>R M >CWR K >CR HJTH L JFR>L B JWM <LTW M >RY MYRJM,,qal,infc,<LTW M >RY MYRJM,,M >RY MYRJM,MN >RY/ MYRJM/,from the land of Egypt,0,prep,topo,inanim,det,subs,complex,factive,MN,,,,
1899364,<LH[,1Qisaa,Isaiah,11,16,<LWT,W HJJTH MSLH L C>R <MW >CR JC>R M >CWR K >CR HJJTH L JFR>L B JWM <LWT M >RY MYRJM,0 00000 0000 0 000 0000 000 0000 0 0000 0 000 00000 0 00000 0 000 000001 0 000 00000 00,qal,infc,<LWT M >RY MYRJM,,M >RY MYRJM,MN >RY/ MYRJM/,from the land of Egypt,0,prep,topo,inanim,det,subs,complex,factive,MN,,,,
216516,BW>[,MT,Isaiah,13,2,JB>W,<L HR NCPH F>W NS HRJMW QWL LHM HNJPW JD W JB>W PTXJ NDJBJM,,qal,impf,W JB>W PTXJ NDJBJM,,PTXJ NDJBJM,PTX/ NDJB/,the doors of the nobles,0,vc,obj,inanim,und,subs,complex,factive,,,,,
1899480,BW>[,1Qisaa,Isaiah,13,2,JBW>,<L HR NCPH F>W NS HRJMW QWL LHM HNJPW JD JBW> PTXJ NDJBJM,00 00 0000 000 00 00000 000 0000 00000 00 0000 0000 000000 00,qal,impf,JBW> PTXJ NDJBJM,,PTXJ NDJBJM,PTX/ NDJB/,the doors of the nobles,0,vc,obj,inanim,und,subs,complex,factive,,,,,
1919255,BW>[,1Q8,Isaiah,13,2,JB>W,<L HR NCPH F>W NS HRJMW QWL LHM HNJPW JD W JB>W PTXJ NDJBJM,00 00 0000 000 00 00000 000 0000 00000 00 0 0000 0000 000000 00,qal,impf,W JB>W PTXJ NDJBJM,,PTXJ NDJBJM,PTX/ NDJB/,the doors of the nobles,0,vc,obj,inanim,und,subs,complex,factive,,,,,
216548,BW>[,MT,Isaiah,13,5,B>JM,B>JM M >RY MRXQ M QYH H CMJM JHWH W KLJ Z<MW L XBL KL H >RY,,qal,ptca,B>JM M >RY MRXQ M QYH H CMJM JHWH W KLJ Z<MW,JHWH W KLJ Z<MW,M >RY MRXQ M QYH H CMJM,MN >RY/ MRXQ/ MN QYH=/ H CMJM/,from a distant land from the end of the heavens,0,prep,topo,inanim,und,subs,complex,factive,MN,MN,,,
1899514,BW>[,1Qisaa,Isaiah,13,5,B>JM,B>JM M >RY MRXQ M QYH H CMJM JHWH W KLJ Z<MW L XBL KL H >RY,0000 0 000 0000 0 000 0 0000 0000 0 000 00000 0 000 00 0 000 00,qal,ptca,B>JM M >RY MRXQ M QYH H CMJM JHWH W KLJ Z<MW,JHWH W KLJ Z<MW,M >RY MRXQ M QYH H CMJM,MN >RY/ MRXQ/ MN QYH=/ H CMJM/,from a distant land from the end of the heavens,0,prep,topo,inanim,und,subs,complex,factive,MN,MN,,,
1919289,BW>[,1Q8,Isaiah,13,5,B>JM,B>JM M >RY MRXQ M QYH H CMJM JHWH W KLJ Z<MW L XBL KL H >RY,0000 0 000 0000 0 000 0 0000 0000 0 000 00000 0 000 00 0 000 00,qal,ptca,B>JM M >RY MRXQ M QYH H CMJM JHWH W KLJ Z<MW,JHWH W KLJ Z<MW,M >RY MRXQ M QYH H CMJM,MN >RY/ MRXQ/ MN QYH=/ H CMJM/,from a distant land from the end of the heavens,0,prep,topo,inanim,und,subs,complex,factive,MN,MN,,,
216840,NWX[,MT,Isaiah,14,1,HNJXM,KJ JRXM JHWH >T J<QB W BXR <WD B JFR>L W HNJXM <L >DMTM W NLWH H GR <LJHM W NSPXW <L BJT J<QB,,hif,perf,W HNJXM <L >DMTM,,<L >DMTM,<L >DMH/,in their land,0,prep,topo,inanim,det,subs,complex,factive fictive,<L,,,,
1899825,NWX[,1Qisaa,Isaiah,14,1,HNJXM,KJ JRXM JHWH >T J<QWB W BXR <WD B JFR>L W HNJXM <L >DMTM W NLW> H GR <LJHM W NSPXW <L BJT J<QWB,00 0000 0000 00 00000 0 000 000 0 00000 0 000000 00 000000 0 0000 0 00 000000 0 00000 00 000 00000 00,hif,perf,W HNJXM <L >DMTM,,<L >DMTM,<L >DMH/,in their land,0,prep,topo,inanim,det,subs,complex,factive fictive,<L,,,,
216857,BW>[,MT,Isaiah,14,2,HBJ>WM,W LQXWM <MJM W HBJ>WM >L MQWMM W HTNXLWM BJT JFR>L <L >DMT JHWH L <BDJM W L CPXWT W HJW CBJM L CBJHM W RDW B NGFJHM,,hif,perf,W HBJ>WM >L MQWMM,,>L MQWMM,>L MQWM/,to their place,0,prep,topo,inanim,det,subs,complex,factive,>L,,,,
1899844,BW>[,1Qisaa,Isaiah,14,2,HBJ>WM,W LQXWM <MJM RBJM W HBJ>WM >L >DMTM W >L MQWMM W HTNXLWM BJT JFR>L >L >DMT JHWH L <BDJM W L CPXWT W HJW CWBJM L CWBJHM W RDJM B NWGFJHM,0 000000 0000 0000 0 0000000 00 000000 0 00 000000 0 00000000 000 00000 00 0000 0000 0 00000 0 0 00000 0 000 00000 0 0000000 0 0000 0 00000000 00,hif,perf,W HBJ>WM >L >DMTM W >L MQWMM,,>L >DMTM W >L MQWMM,>L >DMH/ W >L MQWM/,to their land and to their place,0,prep,topo,inanim,det,subs,complex,factive,>L,>L,,,
216885,NWX[,MT,Isaiah,14,3,HNJX,W HJH B JWM HNJX JHWH LK M <YBK W M RGZK W MN H <BDH H QCH >CR <BD BK,,hif,infc,HNJX JHWH LK M <YBK W M RGZK W MN H <BDH H QCH,JHWH,LK,L,to you,0,prep,prps,anim,det,prsf,simple,factive fictive,L,,,,
1899876,NWX[,1Qisaa,Isaiah,14,3,HNJX,W HJH B JWM HNJX JHWH LK M <YBK W M RWGZK W MN H <BWDH H QCH >CR <BDW BKH,0 000 0 000 0000 0000 000 0 00000 0 0 000000 0 00 0 00000 0 000 000 0000 0000 00,hif,infc,HNJX JHWH LK M <YBK W M RWGZK W MN H <BWDH H QCH,JHWH,LK,L,to you,0,prep,prps,anim,det,prsf,simple,factive fictive,L,,,,
216956,<LH[,MT,Isaiah,14,8,J<LH,GM BRWCJM FMXW LK >RZJ LBNWN M >Z CKBT L> J<LH H KRT <LJNW,,qal,impf,L> J<LH H KRT <LJNW,H KRT,<LJNW,<L,against us (the cedars),0,prep,prps,inanim,det,prsf,simple,factive,<L,,,,
1899954,<LH[,1Qisaa,Isaiah,14,8,J<LH,GM BRWCJM FMXW LK >RZJ H LBNWN M >Z CKBTH W LW> J<LH H KWRT <LJNW,00 000000 0000 000 0000 0 00000 0 00 00000 0 000 0000 0 0000 000000 00,qal,impf,LW> J<LH H KWRT <LJNW,H KWRT,<LJNW,<L,against us (the cedars),0,prep,prps,inanim,det,prsf,simple,factive,<L,,,,
216991,JRD[,MT,Isaiah,14,11,HWRD,HWRD C>WL G>WNK HMJT NBLJK TXTJK JY< RMH W MKSJK TWL<H,,hof,perf,HWRD C>WL G>WNK HMJT NBLJK,G>WNK HMJT NBLJK,C>WL,C>WL/,to the underworld,0,vc,topo,inanim,und,subs,simple,fictive,,,,,
1899992,JRD[,1Qisaa,Isaiah,14,11,HWRD,HWRD C>WL G>WNK H MWT NBLTK TXTJK JY< RMH W MKSK TWL<H,0000 0000 000000 0 000 000000 000000 000 000 0 00000 00000 00,hof,perf,HWRD C>WL G>WNK H MWT NBLTK,G>WNK H MWT NBLTK,C>WL,C>WL/,to the underworld,0,vc,topo,inanim,und,subs,simple,fictive,,,,,
217003,NPL[,MT,Isaiah,14,12,NPLT,>JK NPLT M CMJM HJLL BN CXR NGD<T L >RY XWLC <L GWJM,,qal,perf,>JK NPLT M CMJM,,M CMJM,MN CMJM/,from (the) heavens,0,prep,topo,inanim,und,subs,simple,factive,MN,,,,
1900006,NPL[,1Qisaa,Isaiah,14,12,NPLTH,HJKH NPLTH M H CMJM HJLJL BN CXR NGD<TH L >RY XWLC <L GWJ,0000 00000 0 0 0000 00000 00 000 000000 0 000 0000 00 000 00,qal,perf,HJKH NPLTH M H CMJM,,M H CMJM,MN H CMJM/,from the heavens,0,prep,topo,inanim,det,subs,simple,factive,MN,,,,
217023,<LH[,MT,Isaiah,14,13,><LH,W >TH >MRT B LBBK H CMJM ><LH M M<L L KWKBJ >L >RJM KS>J W >CB B HR MW<D B JRKTJ YPWN,,qal,impf,H CMJM ><LH,,H CMJM,H CMJM/,the heavens,0,vc,topo,inanim,det,subs,simple,factive,,,,,
1900027,<LH[,1Qisaa,Isaiah,14,13,><LH,W >TH >MRTH B LBBKH H CMJM ><LH M M<LH L KWKBJ >L >RJM KS>J >CB B HR MW<D B JRKTJ YPWN,0 000 00000 0 000000 0 0000 0000 0 00000 0 00000 00 0000 00000 000 0 00 0000 0 00000 0000 00,qal,impf,H CMJM ><LH,,H CMJM,H CMJM/,the heavens,0,vc,topo,inanim,det,subs,simple,factive,,,,,
217039,<LH[,MT,Isaiah,14,14,><LH,><LH <L BMTJ <B >DMH L <LJWN,,qal,impf,><LH <L BMTJ <B,,<L BMTJ <B,<L BMH/ <B/,above the heights of the cloud(s),0,prep,other,inanim,und,subs,complex,factive,<L,,,,
1900043,<LH[,1Qisaa,Isaiah,14,14,><LH,><LH <L BWMTJ <B >DMH L <LJWN,0000 00 00000 00 0000 0 00000 00,qal,impf,><LH <L BWMTJ <B,,<L BWMTJ <B,<L BMH/ <B/,above the heights of the cloud(s),0,prep,other,inanim,und,subs,complex,factive,<L,,,,
217049,JRD[,MT,Isaiah,14,15,TWRD,>K >L C>WL TWRD >L JRKTJ BWR,,hof,impf,>K >L C>WL TWRD >L JRKTJ BWR,,>K >L C>WL >L JRKTJ BWR,>K >L C>WL/ >L JRKH/ BWR/,"but to the underworld, to the extremities of the pit",0,prep,topo,inanim,und,subs,complex,factive,>L,>L,,,
1900054,JRD[,1Qisaa,Isaiah,14,15,TWRD,>K >L C>WL TWRD >L JRKTJ BWR,00 00 0000 0000 00 00000 000 00,hof,impf,>K >L C>WL TWRD >L JRKTJ BWR,,>K >L C>WL TWRD >L JRKTJ BWR,>K >L C>WL/ >L JRKH/ BWR/,"but to the underworld, to the extremities of the pit",0,prep,topo,inanim,und,subs,complex,factive,>L,>L,,,
217101,JRD[,MT,Isaiah,14,19,JWRDJ,W >TH HCLKT M QBRK K NYR NT<B LBWC HRGJM MV<NJ XRB JWRDJ >L >BNJ BWR K PGR MWBS,,qal,ptca,JWRDJ >L >BNJ BWR K PGR MWBS,,>L >BNJ BWR,>L >BN/ BWR/,to stones of the pit,0,prep,topo,inanim,und,subs,complex,factive,>L,,,,
1900109,JRD[,1Qisaa,Isaiah,14,19,JWRDW,W >TH HWCLKTH M QWBRK K NYR NT<B LBC HRWGJM MV<NJ XRB JWRDW >L >BNJ BWR K PGR MWBS,0 000 0000000 0 000000 0 000 0000 000 000000 00000 000 00000 00 0000 000 0 000 0000 00,qal,ptca,JWRDW >L >BNJ BWR K PGR MWBS,,>L >BNJ BWR,>L >BN/ BWR/,to stones of the pit,0,prep,topo,inanim,und,subs,complex,factive,>L,,,,
217204,SWR[,MT,Isaiah,14,25,SR,L CBR >CWR B >RYJ W <L HRJ >BWSNW W SR M <LJHM <LW W SBLW M <L CKMW JSWR,,qal,perf,W SR M <LJHM <LW,<LW,M <LJHM,MN <L,from them (my mountains),0,prep,prps,inanim,det,prsf,simple,factive,MN,<L,,,
217213,SWR[,MT,Isaiah,14,25,JSWR,L CBR >CWR B >RYJ W <L HRJ >BWSNW W SR M <LJHM <LW W SBLW M <L CKMW JSWR,,qal,impf,W SBLW M <L CKMW JSWR,SBLW,M <L CKMW,MN <L CKM/,from his shoulder,0,prep,bopa,inanim,det,subs,complex,factive,MN,<L,,,
1900216,SWR[,1Qisaa,Isaiah,14,25,SR,L CBWR >CWR B >RYJ W <L HRJ >BWSNW W SR M <LJKMH <LW W SBLW M <L CKMKH JSWR,0 0000 0000 0 00000 0 00 0000 0000000 0 00 0 0000000 0000 0 00000 0 00 000000 0000 00,qal,perf,W SR M <LJKMH <LW,<LW,M <LJKMH,MN <L,from them (my mountains),0,prep,prps,inanim,det,prsf,simple,factive,MN,<L,,,
1900225,SWR[,1Qisaa,Isaiah,14,25,JSWR,L CBWR >CWR B >RYJ W <L HRJ >BWSNW W SR M <LJKMH <LW W SBLW M <L CKMKH JSWR,0 0000 0000 0 00000 0 00 0000 0000000 0 00 0 0000000 0000 0 00000 0 00 000000 0000 00,qal,impf,W SBLW M <L CKMKH JSWR,SBLW,M <L CKMKH,MN <L CKM/,from your shoulder,0,prep,bopa,inanim,det,subs,complex,factive,MN,<L,,,
217270,JY>[,MT,Isaiah,14,29,JY>,>L TFMXJ PLCT KLK KJ NCBR CBV MKK KJ M CRC NXC JY> YP< W PRJW FRP M<WPP,,qal,impf,KJ M CRC NXC JY> YP<,YP<,M CRC NXC,MN CRC/ NXC/,from the root of the serpent,0,prep,obj,inanim,und,subs,complex,factive fictive,MN,,,,
1900287,JY>[,1Qisaa,Isaiah,14,29,JY>,>L TFMXJ PLCT KWLK KJ NCBR CBV MKKH KJ M CWRC NXC JY> YP< W PRJW FRP M<WPP,00 00000 01 0000 00000 00 0000 000 00000 00 0 0000 000 000 000 0 00000 000 00000 00,qal,impf,KJ M CWRC NXC JY> YP<,YP<,M CWRC NXC,MN CRC/ NXC/,from the root of the serpent,0,prep,obj,inanim,und,subs,complex,factive fictive,MN,,,,
217305,BW>[,MT,Isaiah,14,31,B>,HJLJLJ C<R Z<QJ <JR NMWG PLCT KLK KJ M YPWN <CN B> W >JN BWDD B MW<DJW,,qal,perf,KJ M YPWN <CN B>,<CN,M YPWN,MN YPWN/,from the north,0,prep,dir,inanim,und,subs,simple,factive fictive,MN,,,,
1900323,BW>[,1Qisaa,Isaiah,14,31,B>,HJLJLJ C<R Z<QJ <JR NMWG PLCT KWLK KJ M YPWN <CN B> W >JN MWDD B MWD<JW,000000 000 0000 000 0000 0000 00000 00 0 0000 000 00 0 000 0000 0 0000000 00,qal,ptca,KJ M YPWN <CN B>,<CN,M YPWN,MN YPWN/,from the north,0,prep,dir,inanim,und,subs,simple,factive fictive,MN,,,,
217340,<LH[,MT,Isaiah,15,2,<LH,<LH H BJT W DJBN H BMWT L BKJ <L NBW W <L MJDB> MW>B JJLJL B KL R>CJW QRXH KL ZQN GRW<H,,qal,perf,<LH H BJT,,H BJT,H BJT/,to the house/to the temple,0,vc,topo,inanim,det,subs,simple,factive,,,,,
1900363,<LH[,1Qisaa,Isaiah,15,2,<LH,<LH H BJT W DJBWN H B>MWT L BKJ <L NBW W <L MJDBH MW>B JLJL B KWL R>WCW QRXH W KL ZQN GRW<H,000 0 000 0 00000 0 00000 0 000 00 000 0 00 00000 0000 0000 0 000 000000 0000 0 00 000 00000 00,qal,perf,<LH H BJT,,H BJT,H BJT/,to the house/to the temple,0,vc,topo,inanim,det,subs,simple,factive,,,,,
217409,<LH[,MT,Isaiah,15,5,J<LH,LBJ L MW>B JZ<Q BRJXH <D Y<R <GLT CLCJH KJ M<LH H LWXJT B BKJ J<LH BW KJ DRK XWRNJM Z<QT CBR J<<RW,,qal,impf,B BKJ J<LH BW,,BW,B,on him (the Luhith),0,prep,prps,inanim,det,prsf,simple,factive,B,,,,
1900437,<LH[,1Qisaa,Isaiah,15,5,J<LH,LBJ L MW>B JZ<Q BRXWH <D Y<WR <GLT CLJCJH KJ M<LH H LWXWT B BKJ J<LH BW KJ DRK XWRWNJM Z<QT CBRJ <RW,0000 0 0000 0000 000000 00 0000 0000 000000 00 0000 0 00000 0 000 0000 000 00 000 0000000 0000 0000 000 00,qal,impf,B BKJ J<LH BW,,BW,B,on him (the Luhith),0,prep,prps,inanim,det,prsf,simple,factive,B,,,,
1919468,<LH[,1Q8,Isaiah,15,5,J<LH,LBJ L MW>B JZ<Q BRJXH <D Y<R <GLT CLCJH KJ M<LH H LXJT B BKJ J<LH BW KJ DRK XWRNJM Z<QT CBR J<<RW,0000 0 0000 0000 000000 00 000 0000 00000 00 0000 0 0000 0 000 0000 000 00 000 000000 0000 000 00000 00,qal,impf,B BKJ J<LH BW,,BW,B,on him (the Luhith),0,prep,prps,inanim,det,prsf,simple,factive,B,,,,
217594,T<H[,MT,Isaiah,16,8,T<W,KJ CDMWT XCBWN >MLL GPN FBMH B<LJ GWJM HLMW FRWQJH <D J<ZR NG<W T<W MDBR CLXWTJH NVCW <BRW JM,,qal,perf,T<W MDBR,,MDBR,MDBR/,to a desert,0,vc,topo,inanim,und,subs,simple,factive,,,,,
