verb_id,lex,scroll,book,chapter,verse_num,gcons_verb,gcons_verse,sign_info,stem,tense,gcons_clause,subject,complement,cmpl_lex,cmpl_translation,dir_he,cmpl_constr,cmpl_nt,cmpl_anim,cmpl_det,cmpl_indiv,cmpl_complex,motion_type,preposition_1,preposition_2,preposition_3,preposition_4,comments
35985,<BR[,MT,Exodus,13,12,H<BRT,W H<BRT KL PVR RXM L JHWH W KL PVR CGR BHMH >CR JHJH LK H ZKRJM L JHWH,,hif,perf,W H<BRT KL PVR RXM L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive fictive,L,,,,clause: you shall pass on to Yahweh all which open first the womb factive or fictive?
2076447,<BR[,8Q3,Exodus,13,12,H<BRT,W H<BRT KL PVR RXM B BHMTK >CR JHJH LK H ZKRJM L JHWH,0 00000 00 000 000 0 00000 000 0000 00 0 00000 0 0000,hif,perf,W H<BRT KL PVR RXM B BHMTK L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive fictive,L,,,,"clause: you shall pass all which open first the womb in your cattle to Yahweh, factive or fictive?"
2071786,<BR[,4Q155,Exodus,13,12,H<BRT,W H<BRT KL PVR RXM L JHWH W KL PVR CGR B BHMH >CR JHJH LK H ZKRJM L JHWH,0 00000 00 000 000 0 0000 0 00 000 000 0 0000 000 0000 00 0 00000 0 0000,hif,perf,W H<BRT KL PVR RXM L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive fictive,L,,,,clause: you shall pass on to Yahweh all which open first the womb factive or fictive?
2066456,<BR[,4Q134,Exodus,13,12,H<BRT,W H<BRT KWL PVR RXM L JHWH W KWL PV R CGR B BHMH >CR JHJH LK H ZKRJM L JHWH,0 00000 000 000 000 0 0000 0 000 00 0 000 0 0000 000 0000 00 0 00000 0 0000,hif,perf,W H<BRT KWL PVR RXM L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive fictive,L,,,,clause: you shall pass on to Yahweh all which open first the womb factive or fictive?
2065929,<BR[,4Q133,Exodus,13,12,H<BRT,W H<BRT KL PVR RXM L JHWH W KL PVR CGR BHMH >CR JHJH LK H ZKRJM L JHWH,0 00000 00 000 000 0 0000 0 00 000 000 0000 000 0000 00 0 00000 0 0000,hif,perf,W H<BRT KL PVR RXM L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive fictive,L,,,,clause: you shall pass on to Yahweh all which open first the womb factive or fictive?
2065304,<BR[,4Q130,Exodus,13,12,H<BRT,W H<BRT KWL PVR RXM L JHWH W KWL PVR CGR B BHMH >CR JHJH LK H ZKRJM L JHWH,0 00000 000 000 000 0 0000 0 000 000 000 0 0000 000 0000 00 0 00000 0 0000,hif,perf,W H<BRT KWL PVR RXM L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive fictive,L,,,,clause: you shall pass on to Yahweh all which open first the womb factive or fictive?
2064968,<BR[,4Q129,Exodus,13,12,H<BRTH,W H<BRTH KWL PVR RXM L JHWH W KL PVR CGR BHMH >CR JHJH LK H ZKRJM L JHWH,0 0000100 000 000 000 0 0000 0 00 000 000 0000 000 0000 00 0 00000 0 0000,hif,perf,W H<BRTH KWL PVR RXM L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive fictive,L,,,,clause: you shall pass on to Yahweh all which open first the womb factive or fictive?
2103152,<BR[,34Se1,Exodus,13,12,H<BRT,W H<BRT KL PVR RXM L JHWH W KL PVR CGR BHMH >CR JHJH LK H ZKRJM L JHWH,0 00000 00 000 000 0 0000 0 00 000 000 0000 000 0000 00 0 00000 0 0000,hif,perf,W H<BRT KL PVR RXM L JHWH,,L JHWH,L JHWH/,to Yahweh,0,prep,pers,anim,det,nmpr,simple,factive fictive,L,,,,clause: you shall pass on to Yahweh all which open first the womb factive or fictive?
2089933,JY>[,Xq3,Exodus,13,14,HWYJ>NW,W HJH KJ JC>LK BNK MXR L >MR MH Z>T W >MRT >LJW B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,0 000 00 00000 000 000 0 000 00 000 0 0000 0000 0 000 00 0000000 0000 0 00000 0 000 00000,hif,perf,B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,JHWH,M MYRJM M BJT <BDJM,MN MYRJM/ MN BJT/ <BD/,out of Egypt out of the house of slaves,0,prep + prep,topo,inanim,det,nmpr,complex,factive,MN,MN,,,
2102593,JY>[,Xhev/se5,Exodus,13,14,HWYJ>NW,W JHJH KJ JC>LK BNK MXR L >MR M> ZT W >MRT >LJW B XZQ JD HWYJ>NW JHWH M MYRJM,0 0000 00 00000 000 000 0 000 00 00 0 0000 0000 0 000 00 0000000 0000 0 00000,hif,perf,B XZQ JD HWYJ>NW JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
2091252,JY>[,Mur4,Exodus,13,14,HWYJ>NW,W HJH KJ JC>LK BNK MXR L >MR MH Z>T W >MRT >LJW B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,0 000 00 00000 000 000 0 000 00 000 0 0000 0000 0 000 00 0000000 0000 0 00000 0 000 00000,hif,perf,B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,JHWH,M MYRJM M BJT <BDJM,MN MYRJM/ MN BJT/ <BD/,out of Egypt out ot the house of slaves,0,prep + prep,topo,inanim,det,nmpr,complex,factive,MN,MN,,,
36039,JY>[,MT,Exodus,13,14,HWYJ>NW,W HJH KJ JC>LK BNK MXR L >MR MH Z>T W >MRT >LJW B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,,hif,perf,B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,JHWH,M MYRJM M BJT <BDJM,MN MYRJM/ MN BJT/ <BD/,out of Egypt out ot the house of slaves,0,prep + prep,topo,inanim,det,nmpr,complex,factive,MN,MN,,,
2076498,JY>[,8Q3,Exodus,13,14,HWYJ>NW,W HJH KJ JC>LK BNK MXR L >MR MH Z>T W >MRT >LJW B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,0 000 00 00000 000 000 0 000 00 000 0 0000 0000 0 000 00 0000000 0000 0 00000 0 000 00000,hif,perf,B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,JHWH,M MYRJM M BJT <BDJM,MN MYRJM/ MN BJT/ <BD/,out of Egypt out ot the house of slaves,0,prep + prep,topo,inanim,det,nmpr,complex,factive,MN,MN,,,
2071843,JY>[,4Q155,Exodus,13,14,HWYJ>NW,W HJH KJ JC>LK BNK MXR L >MR MH Z>T W >MRT >LJW B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,0 000 00 00000 000 000 0 000 00 000 0 0000 0000 0 000 00 0000000 0000 0 00000 0 000 00000,hif,perf,B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,JHWH,M MYRJM M BJT <BDJM,MN MYRJM/ MN BJT/ <BD/,out of Egypt out ot the house of slaves,0,prep + prep,topo,inanim,det,nmpr,complex,factive,MN,MN,,,
2066877,JY>[,4Q135,Exodus,13,14,HWYJ>NW,KJ B XZQ JD HWYJ>NW JHWH M MYRJM MYRJM M BJT <BDJM,00 0 000 00 0000000 0000 0 00000 00000 0 000 00000,hif,perf,KJ B XZQ JD HWYJ>NW JHWH M MYRJM MYRJM M BJT <BDJM,JHWH,M MYRJM MYRJM M BJT <BDJM,MN MYRJM/ MYRJM/ MN BJT/ <BD/,out of Egypt Egypt out ot the house of slaves,0,prep + prep,topo,inanim,det,nmpr,complex,factive,MN,MN,,,
2065986,JY>[,4Q133,Exodus,13,14,HWYJ>NW,W HJH KJ JC>LK BNK MXR L >MR MH Z>T W >MRT >LJW KJ B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,0 000 00 00000 000 000 0 000 00 000 0 0000 0000 00 0 000 00 0000000 0000 0 00000 0 000 00000,hif,perf,KJ B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,JHWH,M MYRJM M BJT <BDJM,MN MYRJM/ MN BJT/ <BD/,out of Egypt out ot the house of slaves,0,prep + prep,topo,inanim,det,nmpr,complex,factive,MN,MN,,,
2065361,JY>[,4Q130,Exodus,13,14,HY>NW,W HJH KJ JC>LK BNK MXR L >MWR MH Z>T W >MRT LW KJ B XWZQ JD HY>NW JHWH M MYRJM M BJT <BDJM,0 000 00 00000 000 000 0 0000 00 000 0 0000 00 00 0 0000 00 00000 0000 0 00000 0 000 00000,hif,perf,KJ B XWZQ JD HY>NW JHWH M MYRJM M BJT <BDJM,JHWH,M MYRJM M BJT <BDJM,MN MYRJM/ MN BJT/ <BD/,out of Egypt out ot the house of slaves,0,prep + prep,topo,inanim,det,nmpr,complex,factive,MN,MN,,,
2065024,JY>[,4Q129,Exodus,13,14,HWYJ>NW,W HJH KJ JC>LKH BNKH MXR L >MWR MH ZW>T W >MRTH >LJW B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,0 000 00 000000 0000 000 0 0000 00 0000 0 00000 0000 0 000 00 0000000 0000 0 00000 0 000 00000,hif,perf,B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,JHWH,M MYRJM M BJT <BDJM,MN MYRJM/ MN BJT/ <BD/,out of Egypt out ot the house of slaves,0,prep + prep,topo,inanim,det,nmpr,complex,factive,MN,MN,,,
2103208,JY>[,34Se1,Exodus,13,14,HWYJ>NW,W HJH KJ JC>LK BNK MXR L >MR MH Z>T W >MRT >LJW B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,0 000 00 00000 000 000 0 000 00 000 0 0000 0000 0 000 00 0000000 0000 0 00000 0 000 00000,hif,perf,B XZQ JD HWYJ>NW JHWH M MYRJM M BJT <BDJM,JHWH,M MYRJM M BJT <BDJM,MN MYRJM/ MN BJT/ <BD/,out of Egypt out ot the house of slaves,0,prep + prep,topo,inanim,det,nmpr,complex,factive,MN,MN,,,
2089995,JY>[,Xq3,Exodus,13,16,HWYJ>NW,W HJH L >WT <L JDKH W L VWVPT BJN <JNJK KJ B XZQ JD HWYJ>NW JHWH M MYRJM,0 000 0 000 00 0000 0 0 00000 000 00000 00 0 000 00 0000000 0000 0 00000,hif,perf,KJ B XZQ JD HWYJ>NW JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
2102651,JY>[,Xhev/se5,Exodus,13,16,HYJ>NW,W HJH L >WT <L JDKH W L VWVPT BJN <JNJK KJ B XZQ JD HYJ>NW JHWH M MYRJM,0 000 0 000 00 0000 0 0 00000 000 00000 00 0 000 00 000000 0000 0 00000,hif,perf,KJ B XZQ JD HYJ>NW JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
2091314,JY>[,Mur4,Exodus,13,16,HWYJ>NW,W HJH L >WT <L JDKH W L VWVPT BJN <JNJK KJ B XZQ JD HWYJ>NW JHWH M MYRJM,0 000 0 000 00 0000 0 0 00000 000 00000 00 0 000 00 0000000 0000 0 00000,hif,perf,KJ B XZQ JD HWYJ>NW JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
36099,JY>[,MT,Exodus,13,16,HWYJ>NW,W HJH L >WT <L JDKH W L VWVPT BJN <JNJK KJ B XZQ JD HWYJ>NW JHWH M MYRJM,,hif,perf,KJ B XZQ JD HWYJ>NW JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
2076560,JY>[,8Q3,Exodus,13,16,HWYJ>NW,W HJH L >WT <L JDKH W L VWVPT BJN <JNJK KJ B XZQ JD HWYJ>NW JHWH M MYRJM,0 000 0 000 00 0000 0 0 00000 000 00000 00 0 000 00 0000000 0000 0 00000,hif,perf,KJ B XZQ JD HWYJ>NW JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
2071905,JY>[,4Q155,Exodus,13,16,HWYJ>NW,W HJH L >WT <L JDJK W L VWVPT BJN <JNJK KJ B XZQ JD HWYJ>NW JHWH M MYRJM,0 000 0 000 00 0000 0 0 00000 000 00000 00 0 000 00 0000000 0000 0 00000,hif,perf,KJ B XZQ JD HWYJ>NW JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
1950862,JY>[,4Q15,Exodus,13,16,HWYJ>NW,W HJH L >WT <L JDKH W L VVPWT BJN <JNJK KJ B XZQ JD HWYJ>NW JHWH M MYRJM,0 000 0 000 00 0000 0 0 00000 000 00000 00 0 000 00 0000000 0000 0 00000,hif,perf,KJ B XZQ JD HWYJ>NW JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
2066048,JY>[,4Q133,Exodus,13,16,HWYJ>NW,W HJW L >WT <L JDJK W L VWVPT BJN <JNJK KJ B XZQ JD HWYJ>NW JHWH M MYRJM,0 000 0 000 00 0000 0 0 00000 000 00000 00 0 000 00 0000000 0000 0 00000,hif,perf,KJ B XZQ JD HWYJ>NW JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
2065426,JY>[,4Q130,Exodus,13,16,HY>NW,W HJH LK L >WT <L JDJK W L VWVPT BJN <JNK KJ B XZQ JD HY>NW JHWH M MYRJM,0 000 00 0 000 00 0000 0 0 00000 000 0000 00 0 000 00 00000 0000 0 00000,hif,perf,KJ B XZQ JD HY>NW JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
2064914,JY>[,4Q129,Exodus,13,16,HWYJ>NW,W HJH LKH L >WT <L JDJKH W L VWVPT BJN <JNJKH KJ B XZQ JD HWYJ>NW JHWH M MYRJM,0 000 000 0 000 00 00000 0 0 00000 000 000000 00 0 000 00 0000000 0000 0 00000,hif,perf,KJ B XZQ JD HWYJ>NW JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
2103270,JY>[,34Se1,Exodus,13,16,HWYJ>NW,W HJH L >WT <L JDKH W L VWVPT BJN <JNJK KJ B XZQ JD HWYJ>NW JHWH M MYRJM,0 000 0 000 00 0000 0 0 00000 000 00000 00 0 000 00 0000000 0000 0 00000,hif,perf,KJ B XZQ JD HWYJ>NW JHWH M MYRJM,JHWH,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
36132,CWB[,MT,Exodus,13,17,CBW,W JHJ B CLX PR<H >T H <M W L> NXM >LHJM DRK >RY PLCTJM KJ QRWB HW> KJ >MR >LHJM PN JNXM H <M B R>TM MLXMH W CBW MYRJMH,,qal,perf,W CBW MYRJMH,,MYRJMH,MYRJM/,to Egypt,1,dir-he,topo,inanim,det,nmpr,simple,factive,,,,,
36135,SBB[,MT,Exodus,13,18,JSB,W JSB >LHJM >T H <M DRK H MDBR JM SWP W XMCJM <LW BNJ JFR>L M >RY MYRJM,,hif,wayq,W JSB >LHJM >T H <M DRK H MDBR JM SWP,>LHJM,DRK H MDBR JM SWP,DRK/ H MDBR/ JM/ SWP/,by the way of the wilderness of the red sea,0,vc,other,inanim,det,subs,complex,factive,,,,,
36147,<LH[,MT,Exodus,13,18,<LW,W JSB >LHJM >T H <M DRK H MDBR JM SWP W XMCJM <LW BNJ JFR>L M >RY MYRJM,,qal,perf,W XMCJM <LW BNJ JFR>L M >RY MYRJM,BNJ JFR>L,M >RY MYRJM,MN >RY/ MYRJM/,out of the land of Egypt,0,prep,topo,inanim,det,subs,complex,factive,MN,,,,
1949512,SBB[,4Q14,Exodus,13,18,JSB,W JSB >LHJM >T H <M DRK H MDBR JM SWP W XMCJM <LW BNJ JFR>L M >RY MYRJM,1 0 000 00000 00 0 00 000 0 0000 00 000 0 00000 000 000 00000 0 000 00000,hif,wayq,W JSB >LHJM >T H <M DRK H MDBR JM SWP,>LHJM,DRK H MDBR JM SWP,DRK/ H MDBR/ JM/ SWP/,by the way of the wilderness of the red sea,0,vc,other,inanim,det,subs,complex,factive,,,,,
1949524,<LH[,4Q14,Exodus,13,18,<LW,W JSB >LHJM >T H <M DRK H MDBR JM SWP W XMCJM <LW BNJ JFR>L M >RY MYRJM,1 0 000 00000 00 0 00 000 0 0000 00 000 0 00000 000 000 00000 0 000 00000,qal,perf,W XMCJM <LW BNJ JFR>L M >RY MYRJM,BNJ JFR>L,M >RY MYRJM,MN >RY/ MYRJM/,out of the land of Egypt,0,prep,topo,inanim,det,subs,complex,factive,MN,,,,
36173,<LH[,MT,Exodus,13,19,H<LJTM,W JQX MCH >T <YMWT JWSP <MW KJ HCB< HCBJ< >T BNJ JFR>L L >MR PQD JPQD >LHJM >TKM W H<LJTM >T <YMTJ M ZH >TKM,,hif,perf,W H<LJTM >T <YMTJ M ZH >TKM,,M ZH,MN ZH,from this (place),0,prep,ppde,inanim,det,ppde,simple,factive,MN,,,,
1949552,<LH[,4Q14,Exodus,13,19,H<LJTM,W JQX MCH >T <YMWT JWP JWSP <MW KJ HCBJ< HCBJ< >T BNJ JFR>L L >MR PQD JPQD >LHJM >TKM W H<LJTM >T <YMTJ M ZH >TKM,0 000 000 00 00000 0010 0000 000 00 00000 00000 00 000 00000 0 000 000 0000 00000 0000 0 000000 00 00000 0 00 0000,hif,perf,W H<LJTM >T <YMTJ M ZH >TKM,,M ZH,MN ZH,from this (place),0,prep,ppde,inanim,det,ppde,simple,factive,MN,,,,
36180,NS<[,MT,Exodus,13,20,JS<W,W JS<W M SKT W JXNW B >TM B QYH H MDBR,,qal,wayq,W JS<W M SKT,,M SKT,MN SKWT/,from Succoth,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
1949560,NS<[,4Q14,Exodus,13,20,JS<W,W JS<W M SKT W JXNW B >TM B QYH H MDBR,0 0000 0 000 0 0000 0 000 0 000 0 0000,qal,wayq,W JS<W M SKT,,M SKT,MN SKWT/,from Succoth,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
36193,HLK[,MT,Exodus,13,21,HLK,W JHWH HLK L PNJHM JWMM B <MWD <NN L NXTM H DRK W LJLH B <MWD >C L H>JR LHM L LKT JWMM W LJLH,,qal,ptca,W JHWH HLK L PNJHM,JHWH,no complement,no complement,,,,,,,,,,,,,,
36213,HLK[,MT,Exodus,13,21,LKT,W JHWH HLK L PNJHM JWMM B <MWD <NN L NXTM H DRK W LJLH B <MWD >C L H>JR LHM L LKT JWMM W LJLH,,qal,infc,L LKT JWMM W LJLH,,no complement,no complement,,,,,,,,,,,,,,
1949574,HLK[,4Q14,Exodus,13,21,HLK,W JHWH HLK L PNJHM JWMM B <MWD <NN L NXWTM H DRK W LJLH B <MWD >C L H>JR LHM L LKT JWMM W LJLH,0 0000 000 0 00000 0000 0 0000 000 0 00000 0 000 0 0000 0 0000 00 0 0000 000 0 000 0000 0 0000,qal,ptca,W JHWH HLK L PNJHM,JHWH,no complement,no complement,,,,,,,,,,,,,,
1949594,HLK[,4Q14,Exodus,13,21,LKT,W JHWH HLK L PNJHM JWMM B <MWD <NN L NXWTM H DRK W LJLH B <MWD >C L H>JR LHM L LKT JWMM W LJLH,0 0000 000 0 00000 0000 0 0000 000 0 00000 0 000 0 0000 0 0000 00 0 0000 000 0 000 0000 0 0000,qal,infc,L LKT JWMM W LJLH,,no complement,no complement,,,,,,,,,,,,,,
36218,MWC[,MT,Exodus,13,22,JMJC,L> JMJC <MWD H <NN JWMM W <MWD H >C LJLH L PNJ H <M,,qal,impf,L> JMJC <MWD H <NN JWMM,<MWD H <NN,no complement,no complement,,,,,,,,,,,,,,
1949600,MWC[,4Q14,Exodus,13,22,JMJC,L> JMJC <MWD <NN JWMM W <MWD >C LJLH L PNJ H <M,00 0000 0000 000 0000 0 0000 00 0000 0 000 0 00,hif,impf,L> JMJC <MWD <NN JWMM,<MWD <NN,no complement,no complement,,,,,,,,,,,,,,
36244,CWB[,MT,Exodus,14,2,JCBW,DBR >L BNJ JFR>L W JCBW W JXNW L PNJ PJ_HXJRT BJN MGDL W BJN H JM L PNJ B<L_YPN NKXW TXNW <L H JM,,qal,impf,W JCBW,,no complement,no complement,,,,,,,,,,,,,,
1949626,CWB[,4Q14,Exodus,14,2,JCBW,DBR >L BNJ JFR>L W JCBW W JXNW L PNJ PJ H XJRT BJN MGDL W BJN H JM L PNJ B<L YPN NKXW TXNW <L H JM,000 00 000 00000 0 0000 0 0000 0 000 00 0 0000 000 0000 0 000 0 00 0 000 000 000 0000 0000 00 0 00,qal,impf,W JCBW,,no complement,no complement,,,,,,,,,,,,,,
36310,BRX[,MT,Exodus,14,5,BRX,W JGD L MLK MYRJM KJ BRX H <M W JHPK LBB PR<H W <BDJW >L H <M W J>MRW MH Z>T <FJNW KJ CLXNW >T JFR>L M <BDNW,,qal,perf,KJ BRX H <M,H <M,no complement,no complement,,,,,,,,,,,,,,
1955086,BRX[,4Q22,Exodus,14,5,BRX,W JWGD L MLK MYRJM KJ BRX H <M W JHPK LBB PR<H L H <M W J>WMRW MH Z>T <FJNW KJ CLXNW >T JFR>L M <BWDNW,0 0000 0 000 00000 00 000 0 00 0 0000 000 0000 1 10 0 00 0 000000 00 000 00000 00 00000 00 00000 0 000000,qal,perf,KJ BRX H <M,H <M,no complement,no complement,,,,,,,,,,,,,,
36372,JY>[,MT,Exodus,14,8,JY>JM,W JXZQ JHWH >T LB PR<H MLK MYRJM W JRDP >XRJ BNJ JFR>L W BNJ JFR>L JY>JM B JD RMH,,qal,ptca,W BNJ JFR>L JY>JM B JD RMH,BNJ JFR>L,no complement,no complement,,,,,,,,,,,,,,
36402,QRB[,MT,Exodus,14,10,HQRJB,W PR<H HQRJB W JF>W BNJ JFR>L >T <JNJHM W HNH MYRJM NS< >XRJHM W JJR>W M>D W JY<QW BNJ JFR>L >L JHWH,,hif,perf,W PR<H HQRJB,PR<H,no complement,no complement,,,,,,,,,,,,,,
36412,NS<[,MT,Exodus,14,10,NS<,W PR<H HQRJB W JF>W BNJ JFR>L >T <JNJHM W HNH MYRJM NS< >XRJHM W JJR>W M>D W JY<QW BNJ JFR>L >L JHWH,,qal,ptca,MYRJM NS< >XRJHM,MYRJM,>XRJHM,>XR/,after/behind them,0,prep,prps,anim,det,prsf,simple,factive,>XR/,,,,
1949807,NS<[,4Q14,Exodus,14,10,NS<JM,W PR<H HQRJB W JF>W BNJ JFR>L >T <JNJHM W HNH MYRJM NS<JM >XRJHM W JJR>W M>D W JY<QW BNJ JFR>L >L JHWH,0 0000 00000 0 0000 000 00000 00 000000 0 000 00000 00000 000000 0 00000 000 0 00000 000 00000 00 0000,qal,ptca,MYRJM NS<JM >XRJHM,MYRJM,>XRJHM,>XR/,after/behind them,0,prep,prps,anim,det,prsf,simple,factive,>XR/,,,,
36445,JY>[,MT,Exodus,14,11,HWYJ>NW,W J>MRW >L MCH H M BLJ >JN QBRJM B MYRJM LQXTNW L MWT B MDBR MH Z>T <FJT LNW L HWYJ>NW M MYRJM,,hif,infc,L HWYJ>NW M MYRJM,,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
1949840,JY>[,4Q14,Exodus,14,11,HWYJ>NW,W J>MRW >L MCH H M BLJ >JN QBRJM B MYRJM LQXTNW L MWT B MDBR MH Z>T <FJT LNW L HWYJ>NW M MYRJM,0 00000 00 000 0 0 000 000 00000 0 00000 000000 0 000 0 0000 00 000 0000 000 0 0000000 0 00000,hif,infc,L HWYJ>NW M MYRJM,,M MYRJM,MN MYRJM/,out of Egypt,0,prep,topo,inanim,det,nmpr,simple,factive,MN,,,,
36529,NS<[,MT,Exodus,14,15,JS<W,W J>MR JHWH >L MCH MH TY<Q >LJ DBR >L BNJ JFR>L W JS<W,,qal,impf,W JS<W,,no complement,no complement,,,,,,,,,,,,,,
36545,BW>[,MT,Exodus,14,16,JB>W,W >TH HRM >T MVK W NVH >T JDK <L H JM W BQ<HW W JB>W BNJ JFR>L B TWK H JM B JBCH,,qal,impf,W JB>W BNJ JFR>L B TWK H JM B JBCH,BNJ JFR>L,B TWK H JM,B TWK/ H JM/,in/through the midst of the sea,0,prep,topo,inanim,det,subs,complex,factive,B,,,,
1943261,BW>[,4Q11,Exodus,14,16,JB>W,W >TH HRM >T MVK L W NVH >T JDK <L H JM W BQ<HW W JB>W BNJ JC R>L B TWK H JM B JBCH,0 000 000 00 000 10 111 0 000 00 000 00 0 00 0 00000 0 0000 000 00 000 0 000 0 00 0 0000,qal,impf,W JB>W BNJ JCR>L B TWK H JM B JBCH,BNJ JCR>L,B TWK H JM,B TWK/ H JM/,in/through the midst of the sea,0,prep,topo,inanim,det,subs,complex,factive,B,,,,
36563,BW>[,MT,Exodus,14,17,JB>W,W >NJ HNNJ MXZQ >T LB MYRJM W JB>W >XRJHM W >KBDH B PR<H W B KL XJLW B RKBW W B PRCJW,,qal,impf,W JB>W >XRJHM,,>XRJHM,>XR/,after/behind them,0,prep,prps,inanim,det,prsf,simple,factive,>XR/,,,,
1943279,BW>[,4Q11,Exodus,14,17,JB>W,W >NJ HNNJ W JB>W >XRJHM W >KBDH B PR<H W B KL XJLW B RKBW W B PRCJW,0 000 0000 1 111111 1 0 0000 000000 0 00000 0 0000 0 0 00 0000 0 0000 0 0 00000,qal,impf,W JB>W >XRJHM,,>XRJHM,>XR/,after/behind them,0,prep,prps,inanim,det,prsf,simple,factive,>XR/,,,,
36594,NS<[,MT,Exodus,14,19,JS<,W JS< ML>K H >LHJM H HLK L PNJ MXNH JFR>L W JLK M >XRJHM W JS< <MWD H <NN M PNJHM W J<MD M >XRJHM,,qal,wayq,W JS< ML>K H >LHJM,ML>K H >LHJM,no complement,no complement,,,,,,,,,,,,,,
36599,HLK[,MT,Exodus,14,19,HLK,W JS< ML>K H >LHJM H HLK L PNJ MXNH JFR>L W JLK M >XRJHM W JS< <MWD H <NN M PNJHM W J<MD M >XRJHM,,qal,ptca,H HLK L PNJ MXNH JFR>L,,L PNJ MXNH JFR>L,L PNH/ MXNH/ JFR>L/,before the camp of Israel,0,prep,other,inanim,det,subs,complex,factive,L,,,,
36605,HLK[,MT,Exodus,14,19,JLK,W JS< ML>K H >LHJM H HLK L PNJ MXNH JFR>L W JLK M >XRJHM W JS< <MWD H <NN M PNJHM W J<MD M >XRJHM,,qal,wayq,W JLK M >XRJHM,,M >XRJHM,MN >XR/,from behind them,0,prep + prep,prps,anim,det,prsf,simple,factive,MN,>XR/,,,
36609,NS<[,MT,Exodus,14,19,JS<,W JS< ML>K H >LHJM H HLK L PNJ MXNH JFR>L W JLK M >XRJHM W JS< <MWD H <NN M PNJHM W J<MD M >XRJHM,,qal,wayq,W JS< <MWD H <NN M PNJHM,<MWD H <NN,M PNJHM,MN PNH/,from their presence,0,prep,other,anim,det,subs,complex,factive,MN,,,,
